*header,File_Name,Attachment,Region,DHW_LpY,DHW_GJpY,DHW_energy_src,NN_DHW_System_Efficiency,AL_GJpY,AL-Dryer_GJpY,AL-Stove-Other_GJpY,stove_fuel_use,dryer_fuel_used,Clothes_Dryer,Rural_Suburb_Urban,Num_of_Adults,Num_of_Children,Employment_Ratio,HDD,Ground_Temp
*data,2707A00472.HDF,1-SD,4-PR,99707,24.43,1,0.824,24.64,0.38,24.26,2,2,6,1,1,0,0,5777.5,6.7
*data,2707A00493.HDF,1-SD,4-PR,93095,22.81,1,0.824,28.82,0.86,27.96,2,2,1.5,1,2,2,1,5777.5,6.7
*data,2707A00498.HDF,1-SD,4-PR,63578,23.17,2,0.554,27.01,0.03,26.98,2,2,1.5,2,1,1,1,5777.5,6.7
*data,2707A00500.HDF,1-SD,4-PR,65664,23.93,2,0.554,22.78,0.73,22.05,2,2,4,1,2,0,1,5777.5,6.7
*data,2707A00513.HDF,1-SD,4-PR,86483,21.19,1,0.824,19.48,0.17,19.31,2,2,1.5,2,2,0,1,5777.5,6.7
*data,2707A00519.HDF,1-SD,4-PR,64950,23.67,2,0.554,19.75,0.30,19.45,1,2,4,3,1,0,1,5777.5,6.7
*data,2707A00530.HDF,1-SD,4-PR,99911,24.48,1,0.824,28.30,0.58,27.72,2,2,4,1,1,0,1,5777.5,6.7
*data,2707A00536.HDF,1-SD,4-PR,93707,22.96,1,0.824,25.47,0.62,24.85,2,2,6,1,1,0,1,5777.5,6.7
*data,2708A00313.HDF,1-SD,4-PR,59792,21.79,2,0.554,20.67,0.24,20.43,2,2,1.5,3,2,0,0,5777.5,6.7
*data,2708A00372.HDF,1-SD,4-PR,65709,16.10,1,0.824,19.07,0.04,19.03,2,2,1.5,3,2,0,1,5777.5,6.7
*data,2708A00377.HDF,1-SD,4-PR,50764,18.50,2,0.554,19.99,0.64,19.35,2,2,6,3,2,0,0.5,5777.5,6.7
*data,2709A00010.HDF,1-SD,4-PR,99201,24.91,1,0.824,19.61,0.53,19.08,2,2,4,1,1,3,0,5777.5,5.5
*data,2709A00013.HDF,1-SD,4-PR,91891,34.32,2,0.554,25.01,2.49,22.52,2,2,4,2,2,3,0.5,5777.5,5.5
*data,2709A00036.HDF,1-SD,4-PR,96414,24.21,1,0.824,22.96,0.61,22.35,2,2,4,2,1,0,1,5777.5,5.5
*data,2709A00041.HDF,1-SD,4-PR,98763,24.80,1,0.824,21.87,1.53,20.34,2,2,6,2,2,1,1,5777.5,5.5
*data,2709A00047.HDF,1-SD,4-PR,84865,21.31,1,0.824,20.93,0.20,20.73,2,2,1.5,2,1,0,0,5777.5,5.5
*data,2709A00055.HDF,1-SD,4-PR,103383,25.96,1,0.824,25.06,2.35,22.71,2,2,4,1,2,0,0,5777.5,5.5
*data,2709A00058.HDF,1-SD,4-PR,105613,26.52,1,0.824,36.32,0.23,36.09,2,2,1.5,1,2,3,0.5,5777.5,5.5
*data,2709A00059.HDF,1-SD,4-PR,69373,25.91,2,0.554,30.43,0.29,30.14,2,1,1.5,2,2,0,1,5777.5,5.5
*data,2709A00061.HDF,1-SD,4-PR,118954,29.87,1,0.824,40.76,0.36,40.40,2,2,1.5,1,2,1,1,5777.5,5.5
*data,2709A00071.HDF,1-SD,4-PR,98246,24.67,1,0.824,30.35,0.08,30.27,2,2,1.5,1,2,1,1,5777.5,5.5
*data,2709A00074.HDF,1-SD,4-PR,92033,23.11,1,0.824,24.65,0.01,24.64,2,2,1.5,1,2,0,0,5777.5,5.5
*data,2709A00082.HDF,1-SD,4-PR,82316,20.67,1,0.824,20.91,0.44,20.47,2,2,4,1,1,0,0,5777.5,5.5
*data,2709A00096.HDF,1-SD,4-PR,96015,24.11,1,0.824,26.86,0.00,26.86,2,2,0,2,2,2,1,5777.5,5.5
*data,2709A00098.HDF,1-SD,4-PR,101511,25.49,1,0.824,18.61,0.43,18.18,2,2,4,1,1,0,1,5777.5,5.5
*data,2709A00111.HDF,1-SD,4-PR,73913,18.56,1,0.824,18.27,0.77,17.50,2,2,4,2,2,0,1,5777.5,5.5
*data,2710A00019.HDF,1-SD,4-PR,70608,17.73,1,0.824,35.63,0.00,35.63,2,2,0,1,1,0,1,5777.5,5.5
*data,2710A00035.HDF,1-SD,4-PR,76951,28.74,2,0.554,24.53,1.85,22.68,2,2,6,3,2,0,0.5,5777.5,5.5
*data,2710A00036.HDF,1-SD,4-PR,90281,22.67,1,0.824,24.18,0.38,23.80,2,2,6,1,2,0,1,5777.5,5.5
*data,2710A00054.HDF,1-SD,4-PR,78493,19.71,1,0.824,17.50,0.95,16.55,2,2,6,2,1,0,0,5777.5,5.5
*data,2710A00057.HDF,1-SD,4-PR,85940,21.58,1,0.824,21.02,3.00,18.02,2,2,6,2,1,0,1,5777.5,5.5
*data,2712A00035.HDF,1-SD,4-PR,90799,33.09,2,0.554,20.35,0.42,19.93,2,2,4,3,2,2,0.5,5777.5,6.7
*data,2714A00006.HDF,1-SD,4-PR,84361,20.67,1,0.824,21.95,1.09,20.86,2,2,4,3,1,0,0,5777.5,6.7
*data,2714A00008.HDF,1-SD,4-PR,81690,20.72,1,0.824,22.20,0.00,22.20,2,2,0,1,1,0,1,6128,5
*data,2714A00017.HDF,1-SD,4-PR,72977,18.51,1,0.824,22.94,0.76,22.18,2,2,6,3,2,0,1,6128,5
*data,2714A00020.HDF,1-SD,4-PR,84331,21.39,1,0.824,32.01,2.09,29.92,2,2,4,3,2,3,0.5,6128,5
*data,2714A00027.HDF,1-SD,4-PR,83425,21.16,1,0.824,20.23,0.37,19.86,2,2,4,3,2,3,1,6128,5
*data,2714A00030.HDF,1-SD,4-PR,87453,21.96,1,0.824,25.66,3.21,22.45,2,2,4,1,1,0,1,6128,5.5
*data,2714A00033.HDF,1-SD,4-PR,81440,20.45,1,0.824,25.50,0.41,25.09,2,2,4,1,1,1,1,6128,5.5
*data,2714A00036.HDF,1-SD,4-PR,110710,27.80,1,0.824,25.00,2.42,22.58,2,2,6,1,2,0,0.5,6128,5.5
*data,2714A00039.HDF,1-SD,4-PR,100457,25.48,1,0.824,22.42,0,22.42,2,2,4,3,2,3,1,6128,5
*data,2714A00048.HDF,1-SD,4-PR,86579,21.96,1,0.824,40.39,0.64,39.75,2,2,1.5,3,1,0,0,6128,5
*data,2714A00052.HDF,1-SD,4-PR,90482,22.95,1,0.824,42.05,3.27,38.78,2,2,4,3,2,1,1,6128,5
*data,2714A00094.HDF,1-SD,4-PR,76722,19.46,1,0.824,22.32,1.24,21.08,2,2,4,3,1,0,0,6128,5
*data,2714A00103.HDF,1-SD,4-PR,73726,18.70,1,0.824,19.99,0.10,19.89,2,2,1.5,3,2,1,1,6128,5
*data,2714A00112.HDF,1-SD,4-PR,102547,25.75,1,0.824,24.38,0.66,23.72,2,2,1.5,1,2,0,1,6128,5.5
*data,2714A00136.HDF,1-SD,4-PR,92493,23.46,1,0.824,29.47,0.34,29.13,2,2,1.5,3,1,0,0,6128,5
*data,2714A00144.HDF,1-SD,4-PR,85223,21.40,1,0.824,20.96,0.00,20.96,2,2,0,3,2,1,0,6128,5.5
*data,2714A00146.HDF,1-SD,4-PR,78023,19.79,1,0.824,29.01,0.29,28.72,2,2,1.5,3,2,0,0.5,6128,5
*data,2714A00158.HDF,1-SD,4-PR,85820,21.55,1,0.824,23.70,1.52,22.18,2,2,4,2,2,0,0.5,6128,5.5
*data,2714A00160.HDF,1-SD,4-PR,99321,24.94,1,0.824,27.16,0.60,26.56,2,2,1.5,1,2,0,1,6128,5.5
*data,2716A00006.HDF,1-SD,4-PR,69121,25.19,2,0.554,18.51,0.12,18.39,2,2,6,3,1,0,1,5777.5,6.7
*data,2716A00008.HDF,1-SD,4-PR,71948,26.22,2,0.554,30.00,2.36,27.64,2,2,6,3,2,2,0.5,5777.5,6.7
*data,2716A00029.HDF,1-SD,4-PR,80443,19.71,1,0.824,17.09,0.16,16.93,2,2,1.5,3,2,1,1,5777.5,6.7
*data,2716A00081.HDF,1-SD,4-PR,69286,25.25,2,0.554,19.52,0.40,19.12,2,2,6,3,2,0,0,5777.5,6.7
*data,2716A00087.HDF,1-SD,4-PR,98115,24.04,1,0.824,19.31,0.10,19.21,2,2,1.5,3,3,1,1,5777.5,6.7
*data,2716A00100.HDF,1-SD,4-PR,84892,20.80,1,0.824,19.35,1.37,17.98,2,2,6,3,1,0,0,5777.5,6.7
*data,2716A00123.HDF,1-SD,4-PR,70960,25.86,2,0.554,19.50,0,19.50,2,2,4,2,2,0,0.5,5777.5,6.7
*data,2716A00138.HDF,1-SD,4-PR,65801,23.98,2,0.554,20.47,0.40,20.07,2,2,4,3,1,0,1,5777.5,6.7
*data,2716A00147.HDF,1-SD,4-PR,88932,21.79,1,0.824,26.11,0.45,25.66,2,2,4,1,1,0,1,5777.5,6.7
*data,2716A00164.HDF,1-SD,4-PR,61136,22.28,2,0.554,18.88,0.17,18.71,2,2,6,3,1,2,1,5777.5,6.7
*data,2716A00196.HDF,1-SD,4-PR,70932,25.85,2,0.554,19.38,0.84,18.54,2,2,4,3,2,0,1,5777.5,6.7
*data,2716A00213.HDF,1-SD,4-PR,72195,26.31,2,0.554,20.13,0.54,19.59,2,2,6,3,2,2,1,5777.5,6.7
*data,2716A00220.HDF,1-SD,4-PR,81749,20.03,1,0.824,18.64,0.64,18.00,2,2,4,3,2,2,0.5,5777.5,6.7
*data,2716A00237.HDF,1-SD,4-PR,59792,21.79,2,0.554,19.09,0.22,18.87,2,2,4,3,2,0,0.5,5777.5,6.7
*data,2716A00270.HDF,1-SD,4-PR,86891,21.29,1,0.824,24.24,0.85,23.39,2,2,4,3,2,0,0,5777.5,6.7
*data,2716A00306.HDF,1-SD,4-PR,69807,25.44,2,0.554,20.68,0.12,20.56,2,2,1.5,3,2,3,1,5777.5,6.7
*data,2716A00336.HDF,1-SD,4-PR,90116,22.08,1,0.824,19.60,0.18,19.42,2,2,1.5,3,2,1,1,5777.5,6.7
*data,2717A00054.HDF,1-SD,4-PR,78862,28.74,2,0.554,22.41,0,22.41,2,2,4,3,2,1,1,5777.5,6.7
*data,2717A00059.HDF,1-SD,4-PR,77137,18.90,1,0.824,19.81,0.37,19.44,2,2,4,3,2,0,1,5777.5,6.7
*data,2717A00066.HDF,1-SD,4-PR,98891,24.23,1,0.824,24.47,0.01,24.46,2,2,1.5,3,1,2,1,5777.5,6.7
*data,2717A00077.HDF,1-SD,4-PR,87177,21.36,1,0.824,24.55,0.88,23.67,2,2,4,2,1,3,0,5777.5,6.7
*data,2717A00100.HDF,1-SD,4-PR,74582,27.18,2,0.554,20.12,0.72,19.40,2,2,4,3,2,2,1,5777.5,6.7
*data,2717A00101.HDF,1-SD,4-PR,77161,28.12,2,0.554,21.64,0.45,21.19,2,2,6,3,1,0,1,5777.5,6.7
*data,2717A00109.HDF,1-SD,4-PR,83774,30.53,2,0.554,22.15,0.85,21.30,2,2,4,2,2,0,1,5777.5,6.7
*data,2717A00117.HDF,1-SD,4-PR,72469,26.41,2,0.554,21.42,1.23,20.19,2,2,6,3,2,0,1,5777.5,6.7
*data,2717A00123.HDF,1-SD,4-PR,84320,20.66,1,0.824,21.48,0.67,20.81,2,2,4,3,2,3,1,5777.5,6.7
*data,2717A00133.HDF,1-SD,4-PR,83527,30.44,2,0.554,31.12,4.74,26.38,2,2,6,1,1,1,0,5777.5,6.7
*data,2717A00148.HDF,1-SD,4-PR,63383,15.53,1,0.824,22.41,0.35,22.06,2,2,1.5,3,2,0,1,5777.5,6.7
*data,2717A00154.HDF,1-SD,4-PR,67749,24.69,2,0.554,22.34,1.13,21.21,2,2,4,3,3,0,1,5777.5,6.7
*data,2717A00155.HDF,1-SD,4-PR,66185,24.12,2,0.554,19.81,1.07,18.74,2,2,6,3,1,0,0,5777.5,6.7
*data,2717A00157.HDF,1-SD,4-PR,59929,21.84,2,0.554,20.69,0.04,20.65,2,2,6,3,2,0,0.5,5777.5,6.7
*data,2717A00159.HDF,1-SD,4-PR,96768,23.71,1,0.824,20.86,0.36,20.50,2,2,1.5,1,1,0,1,5777.5,6.7
*data,2717A00173.HDF,1-SD,4-PR,69670,25.39,2,0.554,25.92,0.27,25.65,2,2,1.5,3,2,2,0.5,5777.5,6.7
*data,2717A00291.HDF,1-SD,4-PR,68161,24.84,2,0.554,22.35,0.36,21.99,2,2,1.5,3,2,0,1,5777.5,6.7
*data,2717A00300.HDF,1-SD,4-PR,77957,28.41,2,0.554,19.47,0.56,18.91,2,2,4,3,2,0,0.5,5777.5,6.7
*data,2717A00303.HDF,1-SD,4-PR,64731,23.59,2,0.554,21.68,1.04,20.64,2,2,6,3,1,1,0,5777.5,6.7
*data,2717A00308.HDF,1-SD,4-PR,83692,30.50,2,0.554,18.91,0.00,18.91,2,2,0,3,2,0,1,5777.5,6.7
*data,2717A00313.HDF,1-SD,4-PR,99993,24.50,1,0.824,21.53,0.37,21.16,2,2,1.5,3,2,0,1,5777.5,6.7
*data,2717A00325.HDF,1-SD,4-PR,67338,24.54,2,0.554,26.65,0.44,26.21,2,2,1.5,3,2,3,0,5777.5,6.7
*data,2717A00332.HDF,1-SD,4-PR,109951,26.94,1,0.824,44.36,2.36,42.00,2,2,6,2,2,1,1,5777.5,6.7
*data,2717A00360.HDF,1-SD,4-PR,91667,22.46,1,0.824,20.37,0.96,19.41,2,2,6,3,2,0,1,5777.5,6.7
*data,2717A00366.HDF,1-SD,4-PR,94646,23.19,1,0.824,22.20,1.90,20.30,2,2,6,1,3,0,1,5777.5,6.7
*data,2717A00369.HDF,1-SD,4-PR,85830,21.03,1,0.824,18.49,0.23,18.26,2,2,4,1,2,2,0,5777.5,6.7
*data,2717A00397.HDF,1-SD,4-PR,105013,25.73,1,0.824,24.08,0.36,23.72,2,2,6,1,2,2,1,5777.5,6.7
*data,2717A00406.HDF,1-SD,4-PR,91177,22.34,1,0.824,26.16,2.48,23.68,2,2,6,3,2,1,0.5,5777.5,6.7
*data,2717A00416.HDF,1-SD,4-PR,75382,18.47,1,0.824,20.97,0.06,20.91,2,2,6,3,1,0,1,5777.5,6.7
*data,2717A00428.HDF,1-SD,4-PR,65993,24.05,2,0.554,23.05,0.72,22.33,2,2,4,3,2,0,1,5777.5,6.7
*data,2717A00434.HDF,1-SD,4-PR,90238,22.11,1,0.824,27.56,1.44,26.12,2,2,6,3,2,3,0.5,5777.5,6.7
*data,2717A00444.HDF,1-SD,4-PR,89014,21.81,1,0.824,24.42,0.26,24.16,2,2,1.5,1,2,0,1,5777.5,6.7
*data,2717A00655.HDF,1-SD,4-PR,58776,21.42,2,0.554,18.84,0.05,18.79,2,2,1.5,3,1,0,1,5777.5,6.7
*data,2717A00666.HDF,1-SD,4-PR,75341,18.46,1,0.824,29.93,2.56,27.37,2,2,6,3,3,0,1,5777.5,6.7
*data,2717A00667.HDF,1-SD,4-PR,73457,26.77,2,0.554,16.76,3.48,13.28,2,2,6,3,2,1,0,5777.5,6.7
*data,2717A00791.HDF,1-SD,4-PR,64182,23.39,2,0.554,20.30,0.33,19.97,2,2,4,3,2,1,1,5777.5,6.7
*data,2717A00807.HDF,1-SD,4-PR,72990,26.60,2,0.554,22.83,1.09,21.74,2,2,6,3,1,3,0,5777.5,6.7
*data,2717A00831.HDF,1-SD,4-PR,69643,25.38,2,0.554,18.62,0.30,18.32,2,2,1.5,3,2,0,0,5777.5,6.7
*data,2717A00838.HDF,1-SD,4-PR,80619,29.38,2,0.554,20.77,0,20.77,2,2,4,3,1,0,1,5777.5,6.7
*data,2717A00859.HDF,1-SD,4-PR,75597,27.55,2,0.554,19.74,0.52,19.22,2,2,4,3,1,0,1,5777.5,6.7
*data,2717A00872.HDF,1-SD,4-PR,60258,21.96,2,0.554,19.73,0.34,19.39,2,2,6,3,1,1,1,5777.5,6.7
*data,2717A00920.HDF,1-SD,4-PR,89912,22.03,1,0.824,25.12,0.39,24.73,2,2,1.5,3,1,1,0,5777.5,6.7
*data,2717A00932.HDF,1-SD,4-PR,82814,30.18,2,0.554,25.61,1.13,24.48,2,2,4,3,2,0,0,5777.5,6.7
*data,2717A00940.HDF,1-SD,4-PR,67914,24.75,2,0.554,21.77,0.33,21.44,2,2,1.5,3,2,2,0.5,5777.5,6.7
*data,2717A00962.HDF,1-SD,4-PR,81908,29.85,2,0.554,19.28,0.58,18.70,2,2,4,3,1,0,1,5777.5,6.7
*data,2717A00975.HDF,1-SD,4-PR,64347,23.45,2,0.554,21.46,0.64,20.82,2,2,6,3,2,1,0.5,5777.5,6.7
*data,2717A01049.HDF,1-SD,4-PR,87149,31.76,2,0.554,24.32,0.82,23.50,2,2,6,3,2,0,1,5777.5,6.7
*data,2717A01052.HDF,1-SD,4-PR,92483,22.66,1,0.824,20.58,0.82,19.76,2,2,6,3,2,0,1,5777.5,6.7
*data,2717A01072.HDF,1-SD,4-PR,78525,19.24,1,0.824,22.06,1.51,20.55,2,2,6,3,2,0,1,5777.5,6.7
*data,2717A01101.HDF,1-SD,4-PR,54770,19.96,2,0.554,19.35,0.28,19.07,2,2,4,3,1,1,1,5777.5,6.7
*data,2718A00005.HDF,1-SD,4-PR,61301,22.34,2,0.554,21.12,0.00,21.12,2,2,0,3,1,0,1,5777.5,6.7
*data,2718A00023.HDF,1-SD,4-PR,78369,28.56,2,0.554,20.24,0.49,19.75,2,2,4,3,2,0,1,5777.5,6.7
*data,2718A00035.HDF,1-SD,4-PR,58118,21.18,2,0.554,26.18,2.07,24.11,2,2,6,3,2,3,1,5777.5,6.7
*data,2718A00051.HDF,1-SD,4-PR,63606,23.18,2,0.554,19.76,0.89,18.87,2,2,4,3,2,0,1,5777.5,6.7
*data,2718A00059.HDF,1-SD,4-PR,69066,25.17,2,0.554,20.12,0.28,19.84,2,2,4,3,2,3,1,5777.5,6.7
*data,2718A00094.HDF,1-SD,4-PR,72469,26.41,2,0.554,21.11,0.94,20.17,2,2,6,3,1,0,0,5777.5,6.7
*data,2718A00146.HDF,1-SD,4-PR,73210,26.68,2,0.554,21.93,0.58,21.35,2,2,4,3,2,0,0,5777.5,6.7
*data,2718A00147.HDF,1-SD,4-PR,79823,29.09,2,0.554,21.12,0.26,20.86,2,2,1.5,3,2,2,1,5777.5,6.7
*data,2718A00167.HDF,1-SD,4-PR,59792,21.79,2,0.554,19.56,0.05,19.51,2,2,1.5,3,2,0,1,5777.5,6.7
*data,2718A00220.HDF,1-SD,4-PR,92401,22.64,1,0.824,25.79,1.53,24.26,2,2,6,3,1,0,0,5777.5,6.7
*data,2718A00235.HDF,1-SD,4-PR,78314,28.54,2,0.554,22.97,0.28,22.69,2,2,1.5,3,2,1,1,5777.5,6.7
*data,2718A00284.HDF,1-SD,4-PR,70685,25.76,2,0.554,21.48,1.03,20.45,2,2,6,3,2,2,1,5777.5,6.7
*data,2718A00300.HDF,1-SD,4-PR,74829,27.27,2,0.554,22.20,0.09,22.11,2,2,1.5,3,2,3,1,5777.5,6.7
*data,2718A00319.HDF,1-SD,4-PR,67777,24.70,2,0.554,20.76,0.17,20.59,2,2,6,3,1,0,1,5777.5,6.7
*data,2718A00339.HDF,1-SD,4-PR,69725,25.41,2,0.554,19.31,0.06,19.25,2,2,1.5,3,1,0,1,5777.5,6.7
*data,2718A00348.HDF,1-SD,4-PR,69368,25.28,2,0.554,19.09,0.17,18.92,2,2,1.5,3,2,0,0.5,5777.5,6.7
*data,2718A00353.HDF,1-SD,4-PR,75545,18.51,1,0.824,19.81,0.70,19.11,2,2,4,3,1,0,1,5777.5,6.7
*data,2718A00359.HDF,1-SD,4-PR,64676,23.57,2,0.554,27.67,0,27.67,2,2,1.5,3,2,1,1,5777.5,6.7
*data,2718A00364.HDF,1-SD,4-PR,74692,27.22,2,0.554,35.56,3.00,32.56,2,2,4,1,1,1,1,5777.5,6.7
*data,2718A00416.HDF,1-SD,4-PR,67420,24.57,2,0.554,19.73,1.30,18.43,2,2,6,3,2,1,0,5777.5,6.7
*data,2718A00418.HDF,1-SD,4-PR,79000,28.79,2,0.554,19.23,0.37,18.86,2,2,1.5,3,2,0,0.5,5777.5,6.7
*data,2718A00436.HDF,1-SD,4-PR,93585,22.93,1,0.824,20.22,0.71,19.51,2,2,4,3,2,0,0.5,5777.5,6.7
*data,2718A00505.HDF,1-SD,4-PR,68353,24.91,2,0.554,20.78,0.92,19.86,2,2,4,3,1,0,0,5777.5,6.7
*data,2718A00509.HDF,1-SD,4-PR,76311,27.81,2,0.554,20.71,0.58,20.13,2,2,4,3,2,1,1,5777.5,6.7
*data,2718A00522.HDF,1-SD,4-PR,62920,22.93,2,0.554,22.31,0.49,21.82,2,2,1.5,3,1,0,0,5777.5,6.7
*data,2718A00542.HDF,1-SD,4-PR,73831,18.09,1,0.824,21.33,1.27,20.06,2,2,6,3,1,1,1,5777.5,6.7
*data,2718A00588.HDF,1-SD,4-PR,73429,26.76,2,0.554,18.36,0.05,18.31,2,2,1.5,3,1,1,1,5777.5,6.7
*data,2718A00598.HDF,1-SD,4-PR,103870,25.45,1,0.824,19.55,0.74,18.81,2,2,4,3,2,2,1,5777.5,6.7
*data,2720A00005.HDF,1-SD,4-PR,70932,25.85,2,0.554,21.04,0.64,20.40,2,2,6,3,1,0,1,5777.5,6.7
*data,2720A00010.HDF,1-SD,4-PR,62097,22.63,2,0.554,20.10,1.28,18.82,2,2,6,3,2,0,1,5777.5,6.7
*data,2720A00037.HDF,1-SD,4-PR,89626,21.96,1,0.824,21.03,1.08,19.95,2,2,6,3,2,3,1,5777.5,6.7
*data,2721A00020.HDF,1-SD,4-PR,76402,18.72,1,0.824,19.61,0.45,19.16,2,2,6,3,2,0,0.5,5777.5,6.7
*data,2721A00024.HDF,1-SD,4-PR,75323,27.45,2,0.554,20.21,0.43,19.78,2,2,6,3,1,1,1,5777.5,6.7
*data,2721A00027.HDF,1-SD,4-PR,73951,26.95,2,0.554,21.89,1.13,20.76,2,2,6,3,2,3,1,5777.5,6.7
*data,2721A00069.HDF,1-SD,4-PR,105258,25.79,1,0.824,21.27,0.51,20.76,2,2,6,3,1,0,0,5777.5,6.7
*data,2721A00070.HDF,1-SD,4-PR,85381,20.92,1,0.824,19.13,0.00,19.13,2,2,0,3,1,2,1,5777.5,6.7
*data,2721A00082.HDF,1-SD,4-PR,89830,22.01,1,0.824,26.01,1.18,24.83,2,2,4,3,2,2,0.5,5777.5,6.7
*data,2721A00101.HDF,1-SD,4-PR,63167,23.02,2,0.554,19.55,0.72,18.83,2,2,6,2,2,0,1,5777.5,6.7
*data,2721A00126.HDF,1-SD,4-PR,68106,24.82,2,0.554,23.30,0.00,23.30,2,2,0,3,2,0,1,5777.5,6.7
*data,2721A00131.HDF,1-SD,4-PR,68051,24.80,2,0.554,22.98,1.31,21.67,2,2,6,3,1,0,0,5777.5,6.7
*data,2722A00021.HDF,1-SD,4-PR,70932,25.85,2,0.554,23.28,0,23.28,2,2,1.5,3,2,0,1,5777.5,6.7
*data,2722A00027.HDF,1-SD,4-PR,67612,24.64,2,0.554,17.07,1.19,15.88,2,2,6,3,2,1,0,5777.5,6.7
*data,2722A00028.HDF,1-SD,4-PR,68353,24.91,2,0.554,20.14,0.15,19.99,2,2,1.5,3,2,1,1,5777.5,6.7
*data,2722A00034.HDF,1-SD,4-PR,66158,16.21,1,0.824,19.67,0.06,19.61,2,1,4,3,2,2,1,5777.5,6.7
*data,2722A00035.HDF,1-SD,4-PR,71207,25.95,2,0.554,20.81,0.67,20.14,2,2,4,3,1,0,1,5777.5,6.7
*data,2722A00036.HDF,1-SD,4-PR,64045,23.34,2,0.554,20.95,0.81,20.14,2,2,6,3,2,2,1,5777.5,6.7
*data,2722A00055.HDF,1-SD,4-PR,67530,24.61,2,0.554,21.21,0.68,20.53,2,2,4,3,2,2,1,5777.5,6.7
*data,2722A00060.HDF,1-SD,4-PR,60971,22.22,2,0.554,20.59,0.20,20.39,2,2,1.5,3,1,0,0,5777.5,6.7
*data,2723A00002.HDF,1-SD,4-PR,67475,24.59,2,0.554,18.85,0.05,18.80,2,2,1.5,3,1,0,1,5777.5,6.7
*data,2723A00013.HDF,1-SD,4-PR,82622,30.11,2,0.554,19.53,0.37,19.16,2,2,1.5,3,1,0,0,5777.5,6.7
*data,2723A00014.HDF,1-SD,4-PR,83912,20.56,1,0.824,28.99,4.00,24.99,2,2,6,1,2,0,0.5,5777.5,6.7
*data,2723A00021.HDF,1-SD,4-PR,74692,27.22,2,0.554,23.97,1.28,22.69,2,2,6,3,4,0,1,5777.5,6.7
*data,2723A00023.HDF,1-SD,4-PR,71810,26.17,2,0.554,16.38,0.88,15.50,2,1,4,3,2,0,0,5777.5,6.7
*data,2723A00034.HDF,1-SD,4-PR,69204,25.22,2,0.554,22.13,0.37,21.76,2,2,1.5,3,2,0,0.5,5777.5,6.7
*data,2723A00036.HDF,1-SD,4-PR,77381,28.20,2,0.554,20.04,0.21,19.83,2,2,1.5,3,2,2,1,5777.5,6.7
*data,2723A00046.HDF,1-SD,4-PR,65911,24.02,2,0.554,17.19,0.62,16.57,2,2,4,3,2,0,0.5,5777.5,6.7
*data,2723A00056.HDF,1-SD,4-PR,60505,22.05,2,0.554,19.03,0.16,18.87,2,2,4,3,2,3,0.5,5777.5,6.7
*data,2723A00059.HDF,1-SD,4-PR,90524,22.18,1,0.824,19.01,0.07,18.94,2,2,1.5,3,2,2,0,5777.5,6.7
*data,2723A00063.HDF,1-SD,4-PR,69587,17.05,1,0.824,19.94,0.26,19.68,2,2,4,3,1,1,1,5777.5,6.7
*data,2723A00141.HDF,1-SD,4-PR,89952,22.04,1,0.824,26.54,2.08,24.46,2,2,6,3,1,0,0,5777.5,6.7
*data,2723A00163.HDF,1-SD,4-PR,85136,20.86,1,0.824,22.36,0.00,22.36,2,2,0,3,2,1,1,5777.5,6.7
*data,2723A00179.HDF,1-SD,4-PR,87014,21.32,1,0.824,23.13,1.52,21.61,2,2,4,3,1,0,0,5777.5,6.7
*data,2723A00188.HDF,1-SD,4-PR,99054,24.27,1,0.824,19.54,0.00,19.54,2,2,0,3,2,0,1,5777.5,6.7
*data,2723A00197.HDF,1-SD,4-PR,95299,23.35,1,0.824,19.48,0.48,19.00,2,2,6,3,2,0,0,5777.5,6.7
*data,2723A00200.HDF,1-SD,4-PR,79137,28.84,2,0.554,23.47,0.95,22.52,2,2,4,3,1,2,1,5777.5,6.7
*data,2723A00211.HDF,1-SD,4-PR,67255,24.51,2,0.554,21.36,1.39,19.97,2,2,6,3,1,1,1,5777.5,6.7
*data,2723A00212.HDF,1-SD,4-PR,77134,28.11,2,0.554,19.35,0.06,19.29,2,2,1.5,3,1,1,1,5777.5,6.7
*data,2723A00216.HDF,1-SD,4-PR,79055,28.81,2,0.554,21.40,1.42,19.98,2,2,6,3,1,0,1,5777.5,6.7
*data,2723A00232.HDF,1-SD,4-PR,68682,25.03,2,0.554,19.96,0.50,19.46,2,2,4,3,2,1,0.5,5777.5,6.7
*data,2723A00242.HDF,1-SD,4-PR,69396,25.29,2,0.554,20.68,0.78,19.90,2,2,6,3,2,0,0.5,5777.5,6.7
*data,2723A00256.HDF,1-SD,4-PR,72140,26.29,2,0.554,21.60,0.52,21.08,2,2,4,3,2,1,1,5777.5,6.7
*data,2723A00266.HDF,1-SD,4-PR,71591,26.09,2,0.554,21.92,1.16,20.76,2,2,6,3,1,1,1,5777.5,6.7
*data,2723A00323.HDF,1-SD,4-PR,61273,22.33,2,0.554,19.86,0.13,19.73,2,2,1.5,3,1,0,0,5777.5,6.7
*data,2724A00010.HDF,1-SD,4-PR,90305,32.91,2,0.554,24.70,0.27,24.43,2,2,1.5,1,2,3,1,5777.5,6.7
*data,2724A00023.HDF,1-SD,4-PR,110073,26.97,1,0.824,13.75,0.58,13.17,2,2,4,2,1,0,0,5777.5,6.7
