Filename,hse_type,region,wndw_favourite_code
2296A00679.HDF,1-SD,3-OT,200002
2296A00684.HDF,1-SD,3-OT,200000
2296A00696.HDF,1-SD,3-OT,200002
2296A00700.HDF,1-SD,3-OT,200004
2296A00714.HDF,1-SD,3-OT,200004
2296A00720.HDF,1-SD,3-OT,231002
2296A00731.HDF,1-SD,3-OT,100002
2296A00736.HDF,1-SD,3-OT,231004
2296A00761.HDF,1-SD,3-OT,200002
2296A00768.HDF,1-SD,3-OT,200002
2296A00771.HDF,1-SD,3-OT,100002
2296A00793.HDF,1-SD,3-OT,100002
2296A00797.HDF,1-SD,3-OT,200004
2296A00801.HDF,1-SD,3-OT,200002
2296A00813.HDF,1-SD,3-OT,200002
2296A00815.HDF,1-SD,3-OT,234004
2296A00835.HDF,1-SD,3-OT,200002
2296A00842.HDF,1-SD,3-OT,200004
2296A00847.HDF,1-SD,3-OT,200004
2296A00851.HDF,1-SD,3-OT,200002
2296A00861.HDF,1-SD,3-OT,200002
2296A00866.HDF,2-DR,3-OT,200004
2296A00891.HDF,1-SD,3-OT,200004
2296A00892.HDF,1-SD,3-OT,200002
2296A00895.HDF,1-SD,3-OT,200002
2296A00910.HDF,1-SD,3-OT,200004
2296A00914.HDF,1-SD,3-OT,234004
2296A00917.HDF,1-SD,3-OT,234004
2296A00920.HDF,1-SD,3-OT,100002
2296A00922.HDF,1-SD,3-OT,200202
2296A00925.HDF,1-SD,3-OT,200002
2296A00926.HDF,1-SD,3-OT,234004
2296A00938.HDF,1-SD,3-OT,200002
2296A00944.HDF,1-SD,3-OT,234004
2296A00948.HDF,1-SD,3-OT,200002
2296A00950.HDF,1-SD,3-OT,202002
2296A00953.HDF,1-SD,3-OT,234004
2296A00954.HDF,1-SD,3-OT,200002
2296A00961.HDF,1-SD,3-OT,200002
2296A00964.HDF,1-SD,3-OT,200004
2296A00995.HDF,1-SD,3-OT,234004
2296A00997.HDF,1-SD,3-OT,200002
2296A00998.HDF,1-SD,3-OT,200002
2296A00999.HDF,1-SD,3-OT,200004
2296A01016.HDF,1-SD,3-OT,234004
2296A01030.HDF,1-SD,3-OT,200002
2296A01031.HDF,1-SD,3-OT,200004
2296A01034.HDF,1-SD,3-OT,200002
2296A01044.HDF,1-SD,3-OT,200004
2296A01049.HDF,1-SD,3-OT,202002
2296A01066.HDF,1-SD,3-OT,100000
2299A00001.HDF,2-DR,1-AT,200004
2299A00002.HDF,1-SD,1-AT,200002
2299A00010.HDF,1-SD,1-AT,200004
2299A00024.HDF,1-SD,1-AT,200004
2299A00045.HDF,1-SD,1-AT,200004
2299A00055.HDF,1-SD,1-AT,200004
2299A00072.HDF,1-SD,1-AT,200002
2299A00078.HDF,1-SD,1-AT,200002
2299A00082.HDF,1-SD,1-AT,200002
2299A00085.HDF,1-SD,1-AT,200004
2299A00096.HDF,2-DR,1-AT,200002
2299A00099.HDF,1-SD,1-AT,200002
2299A00104.HDF,1-SD,1-AT,200002
2299A00105.HDF,1-SD,1-AT,200004
2299A00114.HDF,1-SD,1-AT,200004
2299A00132.HDF,1-SD,1-AT,200002
2299A00143.HDF,1-SD,1-AT,200004
2299A00156.HDF,1-SD,1-AT,200004
2299A00164.HDF,1-SD,1-AT,200004
2299A00185.HDF,1-SD,1-AT,200004
2299A00194.HDF,1-SD,1-AT,200004
2299A00196.HDF,1-SD,1-AT,200004
2299A00202.HDF,1-SD,1-AT,200004
2299A00204.HDF,2-DR,1-AT,100002
2299A00206.HDF,1-SD,1-AT,200002
2299A00210.HDF,1-SD,1-AT,200004
2299A00214.HDF,1-SD,1-AT,200004
22A1A00001.HDF,1-SD,4-PR,200004
22A1A00005.HDF,1-SD,4-PR,200002
22A2A00001.HDF,1-SD,4-PR,200202
22B1A00005.HDF,1-SD,5-BC,200000
22B1A00009.HDF,2-DR,5-BC,100000
22B1A00011.HDF,1-SD,5-BC,100002
22B1A00022.HDF,1-SD,5-BC,200000
22B1A00025.HDF,1-SD,5-BC,100002
22B1A00028.HDF,1-SD,5-BC,100000
22B1A00030.HDF,1-SD,5-BC,200004
22B1A00032.HDF,1-SD,5-BC,100000
22E1A00006.HDF,2-DR,3-OT,100000
22E1A00012.HDF,1-SD,3-OT,234004
22E1A00014.HDF,1-SD,3-OT,200002
22E1A00019.HDF,1-SD,3-OT,200000
22E1A00030.HDF,1-SD,3-OT,234004
22E1A00032.HDF,1-SD,3-OT,200002
22E1A00039.HDF,2-DR,3-OT,200000
22E1A00058.HDF,1-SD,3-OT,200004
22E1A00070.HDF,1-SD,3-OT,200004
22E1A00076.HDF,1-SD,3-OT,200202
22E1A00090.HDF,1-SD,3-OT,202002
22E1A00127.HDF,1-SD,3-OT,200002
22E1A00132.HDF,1-SD,3-OT,234004
22E1A00136.HDF,1-SD,3-OT,200000
22E1A00144.HDF,2-DR,3-OT,200004
22E1A00153.HDF,2-DR,3-OT,200000
22E1A00155.HDF,2-DR,3-OT,200000
22E1A00167.HDF,1-SD,3-OT,202002
22E1A00180.HDF,1-SD,3-OT,202002
22E1A00187.HDF,1-SD,3-OT,200002
22E1A00192.HDF,1-SD,3-OT,200000
22E1A00197.HDF,2-DR,3-OT,202002
22E1A00206.HDF,1-SD,3-OT,231004
22E1A00213.HDF,1-SD,3-OT,202002
22E2A00015.HDF,2-DR,3-OT,200000
22E2A00022.HDF,2-DR,3-OT,200000
22E2A00033.HDF,2-DR,3-OT,200004
22E2A00043.HDF,2-DR,3-OT,200000
22E2A00047.HDF,1-SD,3-OT,200002
22E2A00050.HDF,2-DR,3-OT,200002
22E2A00052.HDF,1-SD,3-OT,200002
22E2A00053.HDF,2-DR,3-OT,200002
22E2A00061.HDF,1-SD,3-OT,200004
22E2A00064.HDF,1-SD,3-OT,200002
22E2A00080.HDF,1-SD,3-OT,234004
22E2A00092.HDF,1-SD,3-OT,200002
22E2A00107.HDF,2-DR,3-OT,200000
22E2A00112.HDF,2-DR,3-OT,200002
22E2A00118.HDF,1-SD,3-OT,200002
22E2A00119.HDF,2-DR,3-OT,200002
22E2A00120.HDF,2-DR,3-OT,200004
22E2A00125.HDF,1-SD,3-OT,234004
22E2A00128.HDF,1-SD,3-OT,234004
22E2A00129.HDF,1-SD,3-OT,200002
22E2A00133.HDF,1-SD,3-OT,234004
22F1A00101.HDF,2-DR,5-BC,200004
22F1A00110.HDF,1-SD,5-BC,231004
22F1A00112.HDF,1-SD,5-BC,200000
22F2A00104.HDF,1-SD,5-BC,100002
22F2A00106.HDF,1-SD,5-BC,200002
22F2A00109.HDF,1-SD,5-BC,200004
22F4A00001.HDF,1-SD,5-BC,200002
22F4A00005.HDF,1-SD,5-BC,100002
22F4A00010.HDF,1-SD,5-BC,200004
22F4A00097.HDF,1-SD,5-BC,100002
22F4A00108.HDF,1-SD,5-BC,202002
22F4A00116.HDF,1-SD,5-BC,200004
22F4A00122.HDF,2-DR,5-BC,200202
22F4A00123.HDF,2-DR,5-BC,200202
22F4A00129.HDF,1-SD,5-BC,200004
22F4A00137.HDF,1-SD,5-BC,234004
22F4A00139.HDF,1-SD,5-BC,200004
22F4A00141.HDF,2-DR,5-BC,200002
22F4A00142.HDF,2-DR,5-BC,200002
22F4A00143.HDF,2-DR,5-BC,200000
22F4A00147.HDF,1-SD,5-BC,200004
22F4A00154.HDF,1-SD,5-BC,200004
22F4A00156.HDF,1-SD,5-BC,200002
22F4A00158.HDF,1-SD,5-BC,202002
22F4A00164.HDF,1-SD,5-BC,100002
22F4A00176.HDF,1-SD,5-BC,200004
22F5A00104.HDF,1-SD,5-BC,200002
22F5A00106.HDF,1-SD,5-BC,200000
22F5A00108.HDF,1-SD,5-BC,200002
22F5A00109.HDF,1-SD,5-BC,200002
22F5A00110.HDF,1-SD,5-BC,100002
22HOA00012.HDF,2-DR,3-OT,200004
22HOA00017.HDF,1-SD,3-OT,200002
22HOA00022.HDF,1-SD,3-OT,200004
22KSA00041.HDF,1-SD,4-PR,301004
22KSA00061.HDF,1-SD,4-PR,200002
22L1A00003.HDF,1-SD,3-OT,200004
22L1A00017.HDF,1-SD,3-OT,202002
22L2A00001.HDF,2-DR,3-OT,200004
22L2A00002.HDF,1-SD,3-OT,200004
22N1A05063.HDF,2-DR,3-OT,200002
22N2A00004.HDF,1-SD,3-OT,200004
22N2A00007.HDF,1-SD,3-OT,200002
22N2A00016.HDF,2-DR,3-OT,200004
22N2A00020.HDF,2-DR,3-OT,200002
22N2A00022.HDF,1-SD,3-OT,200002
22N2A00026.HDF,1-SD,3-OT,200004
22N2A00027.HDF,1-SD,3-OT,200004
22N2A00028.HDF,1-SD,3-OT,200004
22N2A00034.HDF,1-SD,3-OT,100002
22N2A00044.HDF,1-SD,3-OT,200004
22N2A00048.HDF,1-SD,3-OT,200004
22N2A00049.HDF,1-SD,3-OT,200004
22N2A00051.HDF,1-SD,3-OT,200004
22N2A00064.HDF,1-SD,3-OT,200004
22N2A00066.HDF,1-SD,3-OT,200002
22N2A00069.HDF,1-SD,3-OT,200004
22N2A00076.HDF,1-SD,3-OT,200004
22N2A00079.HDF,2-DR,3-OT,200004
22N2A00090.HDF,2-DR,3-OT,200004
22N2A00092.HDF,1-SD,3-OT,200004
22N2A00106.HDF,1-SD,3-OT,200002
22N2A00117.HDF,1-SD,3-OT,200004
22N2A00120.HDF,2-DR,3-OT,200004
22N2A00132.HDF,1-SD,3-OT,200004
22N2A00154.HDF,1-SD,3-OT,200002
22N2A00167.HDF,1-SD,3-OT,200002
22N2A00168.HDF,1-SD,3-OT,200004
22N2A00169.HDF,1-SD,3-OT,200004
22N2A00178.HDF,1-SD,3-OT,200004
22N2A00183.HDF,1-SD,3-OT,200004
22N2A00188.HDF,1-SD,3-OT,200002
22N3A00007.HDF,1-SD,3-OT,200002
22N3A00009.HDF,1-SD,3-OT,200002
22N3A00011.HDF,2-DR,3-OT,200004
22N3A00018.HDF,1-SD,3-OT,200004
22N3A00021.HDF,1-SD,3-OT,200002
22N3A00025.HDF,1-SD,3-OT,200004
22N3A00028.HDF,2-DR,3-OT,200004
22N3A00030.HDF,1-SD,3-OT,200002
22N3A00034.HDF,1-SD,3-OT,200004
22N3A00042.HDF,1-SD,3-OT,200004
22N3A00045.HDF,1-SD,3-OT,200004
22N3A00051.HDF,1-SD,3-OT,200004
22N3A00055.HDF,1-SD,3-OT,200004
22N3A00065.HDF,1-SD,3-OT,200004
22N3A00075.HDF,1-SD,3-OT,200000
22N3A00094.HDF,1-SD,3-OT,200002
22N3A00095.HDF,1-SD,3-OT,200004
22N3A00098.HDF,2-DR,3-OT,200004
22N6A00008.HDF,1-SD,3-OT,200004
22N6A00009.HDF,1-SD,3-OT,200004
22N6A00013.HDF,1-SD,3-OT,200004
22N6A00015.HDF,1-SD,3-OT,200002
22N6A00026.HDF,2-DR,3-OT,200004
22N6A00030.HDF,1-SD,3-OT,200004
22N6A00050.HDF,1-SD,3-OT,200004
22N6A00051.HDF,1-SD,3-OT,200004
22N6A00053.HDF,2-DR,3-OT,200004
22Q1A00005.HDF,2-DR,2-QC,231002
22Q1A00016.HDF,1-SD,2-QC,200000
22Q1A00017.HDF,1-SD,2-QC,100002
22Q1A00023.HDF,1-SD,2-QC,200002
22Q1A00027.HDF,1-SD,2-QC,200000
22Q1A00029.HDF,1-SD,2-QC,202002
22Q1A00038.HDF,1-SD,2-QC,231004
22Q1A00039.HDF,1-SD,2-QC,231004
22Q1A00042.HDF,1-SD,2-QC,200000
22Q1A00052.HDF,1-SD,2-QC,200000
22Q1A00057.HDF,1-SD,2-QC,200000
22Q1A00063.HDF,1-SD,2-QC,231004
22Q1A00067.HDF,1-SD,2-QC,231004
22Q1A00086.HDF,1-SD,2-QC,100002
22Q1A00091.HDF,1-SD,2-QC,200004
22Q1A00093.HDF,1-SD,2-QC,200004
22Q1A00104.HDF,1-SD,2-QC,200000
22Q1A00107.HDF,2-DR,2-QC,200000
22Q1A00118.HDF,1-SD,2-QC,200002
22Q1A00124.HDF,2-DR,2-QC,100002
22Q2A00016.HDF,2-DR,2-QC,200002
22Q2A00017.HDF,1-SD,2-QC,200002
22Q2A00030.HDF,2-DR,2-QC,200000
22Q2A00036.HDF,1-SD,2-QC,200002
22Q2A00044.HDF,2-DR,2-QC,200000
22Q2A00069.HDF,1-SD,2-QC,200000
22Q2A00072.HDF,1-SD,2-QC,200004
22Q2A00080.HDF,2-DR,2-QC,200000
22Q2A00093.HDF,2-DR,2-QC,200000
22Q2A00107.HDF,2-DR,2-QC,200202
22Q2A00111.HDF,2-DR,2-QC,200000
22Q2A00114.HDF,2-DR,2-QC,200004
22Q2A00127.HDF,2-DR,2-QC,200000
22Q2A00131.HDF,1-SD,2-QC,200000
22Q2A00132.HDF,1-SD,2-QC,200000
22Q2A00135.HDF,1-SD,2-QC,200000
22Q2A00137.HDF,1-SD,2-QC,200002
22Q2A00148.HDF,1-SD,2-QC,200000
22Q2A00162.HDF,1-SD,2-QC,200002
22Q2A00183.HDF,1-SD,2-QC,200002
22Q2A00187.HDF,1-SD,2-QC,200000
22Q2A00190.HDF,1-SD,2-QC,234004
22Q3A00001.HDF,1-SD,2-QC,200004
22Q3A00002.HDF,2-DR,2-QC,200000
22Q3A00005.HDF,2-DR,2-QC,200004
22Q3A00007.HDF,2-DR,2-QC,200004
22Q3A00012.HDF,2-DR,2-QC,200004
22Q3A00040.HDF,2-DR,2-QC,200004
22Q3A00041.HDF,1-SD,2-QC,200000
22Q3A00044.HDF,1-SD,2-QC,200000
22Q3A00046.HDF,2-DR,2-QC,200002
22Q3A00048.HDF,1-SD,2-QC,200004
22Q3A00054.HDF,2-DR,2-QC,200000
22Q3A00061.HDF,1-SD,2-QC,200004
22Q3A00069.HDF,1-SD,2-QC,200000
22Q3A00079.HDF,2-DR,2-QC,200000
22Q3A00080.HDF,2-DR,2-QC,200002
22Q3A00083.HDF,1-SD,2-QC,200004
22Q3A00084.HDF,2-DR,2-QC,200000
22Q3A00088.HDF,2-DR,2-QC,200002
22Q3A00089.HDF,1-SD,2-QC,200002
22Q3A00093.HDF,1-SD,2-QC,200004
22Q3A00098.HDF,2-DR,2-QC,200000
22Q3A00100.HDF,2-DR,2-QC,200000
22Q3A00117.HDF,2-DR,2-QC,200002
22Q3A00132.HDF,2-DR,2-QC,200000
22Q3A00135.HDF,1-SD,2-QC,200002
22Q3A00138.HDF,1-SD,2-QC,200000
22Q3A00141.HDF,2-DR,2-QC,200000
22Q3A00153.HDF,2-DR,2-QC,200004
22Q4A00016.HDF,1-SD,2-QC,200000
22Q4A00021.HDF,1-SD,2-QC,200002
22Q4A00024.HDF,1-SD,2-QC,100004
22Q4A00030.HDF,1-SD,2-QC,200002
22Q4A00034.HDF,1-SD,2-QC,200002
22Q4A00035.HDF,1-SD,2-QC,200004
22Q4A00043.HDF,1-SD,2-QC,200202
22Q5A00007.HDF,1-SD,2-QC,200004
22Q5A00018.HDF,1-SD,2-QC,200202
22Q5A00040.HDF,1-SD,2-QC,200002
22Q5A00041.HDF,1-SD,2-QC,200004
22Q5A00051.HDF,2-DR,2-QC,200002
22Q5A00061.HDF,1-SD,2-QC,200004
22Q5A00065.HDF,1-SD,2-QC,200004
22Q5A00067.HDF,1-SD,2-QC,200002
22Q5A00078.HDF,1-SD,2-QC,200002
22Q5A00084.HDF,1-SD,2-QC,301002
22Q5A00108.HDF,1-SD,2-QC,200000
22Q5A00115.HDF,1-SD,2-QC,200202
22Q5A00116.HDF,1-SD,2-QC,301004
22Q5A00120.HDF,1-SD,2-QC,200004
22Q5A00123.HDF,1-SD,2-QC,200002
22Q5A00130.HDF,1-SD,2-QC,200002
22Q5A00134.HDF,2-DR,2-QC,200002
22Q5A00140.HDF,1-SD,2-QC,200004
22Q5A00149.HDF,1-SD,2-QC,334004
22Q5A00165.HDF,1-SD,2-QC,100002
22Q5A00172.HDF,1-SD,2-QC,200002
22Q5A00178.HDF,1-SD,2-QC,200002
22Q5A00187.HDF,1-SD,2-QC,200002
22Q5A00194.HDF,1-SD,2-QC,200002
22Q5A00199.HDF,1-SD,2-QC,200002
22Q5A00201.HDF,1-SD,2-QC,200002
22Q5A00209.HDF,1-SD,2-QC,200004
22Q5A00210.HDF,1-SD,2-QC,200002
22Q5A00216.HDF,2-DR,2-QC,200002
22Q7A00004.HDF,1-SD,2-QC,234002
22Q7A00006.HDF,1-SD,2-QC,200002
22Q7A00024.HDF,1-SD,2-QC,200002
22Q7A00029.HDF,1-SD,2-QC,234002
22Q8A00005.HDF,1-SD,2-QC,200004
22Q8A00034.HDF,1-SD,2-QC,202004
22Q8A00036.HDF,2-DR,2-QC,200000
22Q8A00042.HDF,1-SD,2-QC,200002
22Q8A00044.HDF,2-DR,2-QC,200004
22Q8A00047.HDF,2-DR,2-QC,200004
22Q8A00048.HDF,2-DR,2-QC,202002
22Q8A00062.HDF,1-SD,2-QC,202002
22Q8A00066.HDF,1-SD,2-QC,200004
22Q9A00004.HDF,1-SD,2-QC,200004
22R1A00002.HDF,1-SD,3-OT,200004
22R1A00003.HDF,1-SD,3-OT,200004
22R1A00004.HDF,1-SD,3-OT,200004
22S1A00030.HDF,1-SD,4-PR,200002
22S1A00043.HDF,1-SD,4-PR,200202
22S1A00077.HDF,1-SD,4-PR,301004
22S1A00205.HDF,2-DR,4-PR,301002
22S1A00221.HDF,1-SD,4-PR,200002
22S1A00235.HDF,1-SD,4-PR,200004
22S1A00255.HDF,1-SD,4-PR,200004
22S1A00301.HDF,1-SD,4-PR,200002
22S1A00326.HDF,1-SD,4-PR,200002
22S1A00350.HDF,1-SD,4-PR,200202
22S2A00013.HDF,1-SD,4-PR,200002
22S2A00041.HDF,1-SD,4-PR,334004
22S2A00049.HDF,1-SD,4-PR,200202
22S2A00063.HDF,2-DR,4-PR,200002
22S2A00076.HDF,1-SD,4-PR,234004
22S2A00085.HDF,1-SD,4-PR,200000
22S2A00089.HDF,1-SD,4-PR,234004
22S2A00090.HDF,1-SD,4-PR,200202
22S2A00131.HDF,1-SD,4-PR,200002
22S2A00149.HDF,1-SD,4-PR,334004
22S2A00171.HDF,1-SD,4-PR,200004
22S6A00030.HDF,1-SD,4-PR,301002
22S6A00043.HDF,1-SD,4-PR,200202
22S6A00061.HDF,1-SD,4-PR,301004
22TPA00121.HDF,1-SD,4-PR,200002
22TPA00148.HDF,1-SD,4-PR,200202
22TPA00176.HDF,2-DR,4-PR,200002
22W1A00011.HDF,1-SD,4-PR,100002
22W1A00022.HDF,1-SD,4-PR,334004
22W1A00033.HDF,1-SD,4-PR,200000
22W1A00043.HDF,1-SD,4-PR,200002
22W1A00061.HDF,1-SD,4-PR,100002
22W1A00105.HDF,1-SD,4-PR,301002
22W1A00109.HDF,1-SD,4-PR,202000
22W1A00120.HDF,1-SD,4-PR,100000
22W1A00130.HDF,1-SD,4-PR,100002
22Y1A00011.HDF,1-SD,3-OT,200004
22Y1A00013.HDF,1-SD,3-OT,200004
22Y1A00020.HDF,1-SD,3-OT,200002
22Y1A00030.HDF,1-SD,3-OT,200002
22Y1A00031.HDF,1-SD,3-OT,200004
22Y1A00032.HDF,1-SD,3-OT,234004
22Y1A00035.HDF,1-SD,3-OT,200002
22Y1A00038.HDF,2-DR,3-OT,200004
22Y1A00040.HDF,1-SD,3-OT,200002
22Y1A00041.HDF,1-SD,3-OT,200004
22Y1A00045.HDF,1-SD,3-OT,200004
22Y1A00046.HDF,2-DR,3-OT,200004
22Y1A00047.HDF,1-SD,3-OT,200000
22Y1A00054.HDF,1-SD,3-OT,202002
22Y1A00065.HDF,1-SD,3-OT,200002
22Y1A00070.HDF,1-SD,3-OT,200002
22Y1A00071.HDF,1-SD,3-OT,200002
22Y1A00077.HDF,1-SD,3-OT,200004
22Y1A00079.HDF,1-SD,3-OT,200004
22Y1A00083.HDF,1-SD,3-OT,200002
22Y1A00088.HDF,1-SD,3-OT,234004
22Y1A00091.HDF,1-SD,3-OT,200002
22Y1A00094.HDF,1-SD,3-OT,200002
22Y1A00100.HDF,2-DR,3-OT,234002
22Y1A00102.HDF,1-SD,3-OT,231002
22Y1A00110.HDF,1-SD,3-OT,231004
22Y1A00116.HDF,1-SD,3-OT,231004
22Y1A00117.HDF,1-SD,3-OT,200002
22Y1A00118.HDF,1-SD,3-OT,231004
22Y1A00119.HDF,1-SD,3-OT,200002
22Y1A00126.HDF,2-DR,3-OT,231004
22Y1A00144.HDF,1-SD,3-OT,200002
22Y1A00149.HDF,1-SD,3-OT,200000
22Y1A00151.HDF,1-SD,3-OT,231004
22Y1A00155.HDF,1-SD,3-OT,234004
22Y2A00010.HDF,2-DR,3-OT,200004
22Y2A00016.HDF,1-SD,3-OT,200002
22Y2A00025.HDF,1-SD,3-OT,200002
22Y2A00026.HDF,2-DR,3-OT,200004
22Y2A00027.HDF,1-SD,3-OT,200002
22Y2A00031.HDF,1-SD,3-OT,200002
22Y2A00032.HDF,1-SD,3-OT,200002
2301A00338.HDF,1-SD,4-PR,200002
2301A00343.HDF,1-SD,4-PR,200004
2301A00355.HDF,2-DR,4-PR,200004
2301A00357.HDF,1-SD,4-PR,200002
2301A00371.HDF,1-SD,4-PR,231004
2301A00388.HDF,1-SD,4-PR,200004
2301A00395.HDF,1-SD,4-PR,234002
2301A00403.HDF,1-SD,4-PR,200002
2301A00448.HDF,2-DR,4-PR,200002
2302A00008.HDF,2-DR,4-PR,200004
2302A00221.HDF,1-SD,4-PR,200002
2302A00284.HDF,1-SD,4-PR,231002
2302A00285.HDF,1-SD,4-PR,234004
2302A00294.HDF,1-SD,4-PR,231002
2302A00317.HDF,1-SD,4-PR,231004
2302A00370.HDF,1-SD,4-PR,234004
2302A00375.HDF,1-SD,4-PR,200202
2302A00556.HDF,2-DR,4-PR,231004
2302A00603.HDF,1-SD,4-PR,231002
2302A00613.HDF,1-SD,4-PR,234004
2302A00614.HDF,1-SD,4-PR,231004
2302A00674.HDF,2-DR,4-PR,200000
2302A00687.HDF,1-SD,4-PR,200002
2302A00696.HDF,2-DR,4-PR,200002
2302A00707.HDF,1-SD,4-PR,231002
2302A00729.HDF,2-DR,4-PR,231004
2302A00739.HDF,1-SD,4-PR,200002
2302A00753.HDF,2-DR,4-PR,234002
2302A00801.HDF,1-SD,4-PR,200002
2302A00826.HDF,1-SD,4-PR,231002
2302A00845.HDF,1-SD,4-PR,200000
2302A00900.HDF,2-DR,4-PR,234002
2302A00961.HDF,2-DR,4-PR,200000
2302A01042.HDF,1-SD,4-PR,231004
2302A01063.HDF,1-SD,4-PR,231002
2302A01065.HDF,2-DR,4-PR,231002
2302A01077.HDF,1-SD,4-PR,231004
2302A01088.HDF,1-SD,4-PR,234002
2302A01090.HDF,1-SD,4-PR,234004
2302A01091.HDF,1-SD,4-PR,200002
2302A01098.HDF,1-SD,4-PR,231004
2302A01104.HDF,1-SD,4-PR,200004
2302A01123.HDF,1-SD,4-PR,231002
2302A01142.HDF,1-SD,4-PR,200004
2302A01154.HDF,1-SD,4-PR,231004
2302A01159.HDF,2-DR,4-PR,200002
2302A01229.HDF,1-SD,4-PR,200004
2302A01354.HDF,1-SD,4-PR,200202
2303A00074.HDF,1-SD,4-PR,200002
2303A00155.HDF,1-SD,4-PR,200000
2303A00298.HDF,1-SD,4-PR,331004
2303A00313.HDF,1-SD,4-PR,200002
2303A00320.HDF,1-SD,4-PR,200002
2303A00360.HDF,1-SD,4-PR,200004
2303A00365.HDF,1-SD,4-PR,334002
2303A00381.HDF,1-SD,4-PR,200002
2303A00391.HDF,1-SD,4-PR,231002
2303A00407.HDF,1-SD,4-PR,200000
2303A00477.HDF,1-SD,4-PR,200002
2303A00483.HDF,1-SD,4-PR,200000
2303A00490.HDF,1-SD,4-PR,200002
2303A00499.HDF,1-SD,4-PR,200002
2303A00524.HDF,1-SD,4-PR,200004
2303A00640.HDF,1-SD,4-PR,200000
2303A00663.HDF,1-SD,4-PR,200002
2303A00667.HDF,1-SD,4-PR,200000
2303A00764.HDF,1-SD,5-BC,200004
2303A00770.HDF,1-SD,4-PR,200000
2303A00805.HDF,1-SD,4-PR,200002
2303A00821.HDF,1-SD,4-PR,231004
2303A00847.HDF,2-DR,4-PR,200000
2303A00849.HDF,1-SD,4-PR,200000
2303A00851.HDF,1-SD,4-PR,200002
2303A00859.HDF,1-SD,4-PR,100002
2303A00861.HDF,2-DR,4-PR,231004
2303A00866.HDF,1-SD,4-PR,200002
2303A00873.HDF,1-SD,4-PR,231004
2303A00918.HDF,2-DR,4-PR,200004
2303A00926.HDF,1-SD,4-PR,200002
2303A00942.HDF,1-SD,4-PR,200000
2303A00955.HDF,1-SD,4-PR,200002
2303A00965.HDF,2-DR,4-PR,200002
2303A00985.HDF,1-SD,4-PR,200000
2303A01002.HDF,1-SD,5-BC,200000
2303A01003.HDF,1-SD,5-BC,200002
2303A01006.HDF,1-SD,5-BC,200000
2303A01007.HDF,1-SD,5-BC,200002
2303A01036.HDF,1-SD,4-PR,200002
2303A01086.HDF,1-SD,4-PR,200000
2303A01087.HDF,1-SD,4-PR,200000
2303A01123.HDF,1-SD,4-PR,200000
2303A01165.HDF,1-SD,4-PR,200000
2303A01176.HDF,1-SD,5-BC,200002
2303A01190.HDF,1-SD,5-BC,200004
2303A01257.HDF,1-SD,4-PR,200002
2303A01297.HDF,1-SD,4-PR,331004
2303A01298.HDF,1-SD,4-PR,200000
2303A01306.HDF,1-SD,4-PR,200002
2303A01321.HDF,1-SD,4-PR,200000
2304A00062.HDF,1-SD,4-PR,200004
2304A00078.HDF,1-SD,4-PR,200002
2304A00143.HDF,1-SD,4-PR,200004
2304A00237.HDF,1-SD,5-BC,200000
2304A00322.HDF,1-SD,4-PR,200002
2304A00334.HDF,1-SD,4-PR,200002
2304A00765.HDF,1-SD,4-PR,334004
2304A00901.HDF,1-SD,4-PR,200004
2304A00908.HDF,1-SD,4-PR,200000
2304A00921.HDF,2-DR,4-PR,334002
2304A00935.HDF,1-SD,4-PR,200004
2304A00954.HDF,1-SD,4-PR,200000
2304A00955.HDF,1-SD,4-PR,301002
2304A00957.HDF,1-SD,4-PR,200002
2304A00968.HDF,1-SD,4-PR,200000
2304A00977.HDF,1-SD,4-PR,231004
2304A01011.HDF,1-SD,5-BC,234004
2304A01012.HDF,1-SD,4-PR,234002
2304A01016.HDF,2-DR,4-PR,200000
2304A01030.HDF,1-SD,5-BC,231004
2304A01031.HDF,1-SD,5-BC,231004
2304A01035.HDF,1-SD,4-PR,200002
2304A01038.HDF,1-SD,5-BC,200002
2304A01041.HDF,1-SD,4-PR,200000
2304A01044.HDF,1-SD,5-BC,200002
2304A01052.HDF,1-SD,4-PR,200000
2304A01053.HDF,2-DR,4-PR,231002
2304A01056.HDF,1-SD,4-PR,234004
2304A01089.HDF,1-SD,4-PR,200002
2304A01099.HDF,1-SD,4-PR,200004
2304A01119.HDF,2-DR,4-PR,200000
2304A01123.HDF,1-SD,4-PR,234004
2304A01132.HDF,1-SD,4-PR,334004
2304A01142.HDF,2-DR,4-PR,200002
2304A01149.HDF,1-SD,4-PR,234002
2304A01164.HDF,2-DR,4-PR,234004
2304A01374.HDF,1-SD,4-PR,231004
2304A01731.HDF,1-SD,4-PR,234004
2304A01819.HDF,1-SD,4-PR,234004
2304A01867.HDF,1-SD,4-PR,200002
2304A01878.HDF,1-SD,4-PR,231002
2304A01884.HDF,2-DR,4-PR,234004
2304A02090.HDF,1-SD,4-PR,200002
2304A02104.HDF,1-SD,4-PR,234002
2304A02133.HDF,1-SD,4-PR,200002
2304A02141.HDF,1-SD,4-PR,200000
2304A02178.HDF,1-SD,4-PR,200002
2304A02238.HDF,1-SD,4-PR,200002
2304A02247.HDF,1-SD,4-PR,200000
2304A02254.HDF,1-SD,4-PR,200002
2304A02261.HDF,1-SD,4-PR,234004
2304A02262.HDF,1-SD,4-PR,231002
