*header,File_name,Shared_system,Number_of_tanks,Tank_age,Tank_size,Tank_blanket,Pipe_insulation,Low_flow_shower_head,Tap_attachment_aerator,NN_DHW_System_Efficiency,Ground_Temp,Clothes_Washer,Dishwasher,Num_of_Children,Num_of_Adults,Income,Dwelling_Type,Ownership,Rural_Suburb_Urban
*unit,-,presence,count,years,L,presence,presence,count,count,decimal form,C,loads/week,loads/week,count,count,$1000's/yr,SD=1 DR=0,1=owner; 0=renter,<=15k;15k-100k;>=100k
*data,1179A00668.HDF.No-Dryer,0,1,8,181,0,1,2,2,0.554,8.5,4,1.5,0,2,25,1,1,3
*data,1180A00072.HDF,0,1,13,181,0,0,0,2,0.554,8.5,6,0,1,2,70.9,1,1,3
*data,1180A00072.HDF.No-Dryer,0,1,13,181,0,0,0,2,0.554,8.5,6,0,1,2,70.9,1,1,3
*data,1180A00080.HDF,0,1,2,181,1,0,0,2,0.554,8.5,4,6,0,1,41.7,1,1,3
*data,1180A00080.HDF.No-Dryer,0,1,2,181,1,0,0,2,0.554,8.5,4,6,0,1,41.7,1,1,3
*data,1180A00082.HDF,0,1,8,181,1,1,2,2,0.554,8.5,4,6,0,1,70.9,1,1,3
*data,1180A00082.HDF.No-Dryer,0,1,8,181,1,1,2,2,0.554,8.5,4,6,0,1,70.9,1,1,3
*data,1180A00097.HDF,0,1,2,181,0,0,2,2,0.554,8.5,6,4,1,2,70.9,1,1,3
*data,1180A00097.HDF.No-Dryer,0,1,2,181,0,0,2,2,0.554,8.5,6,4,1,2,70.9,1,1,3
*data,1180A00110.HDF,0,1,4.5,181,0,0,2,2,0.554,8.5,6,0,0,1,70.9,1,1,3
*data,1180A00110.HDF.No-Dryer,0,1,4.5,181,0,0,2,2,0.554,8.5,6,0,0,1,70.9,1,1,3
*data,1180A00155.HDF,0,1,2,181,0,0,0,0,0.554,8.5,6,4,0,2,70.9,1,0,1
*data,1180A00155.HDF.No-Dryer,0,1,2,181,0,0,0,0,0.554,8.5,6,4,0,2,70.9,1,0,1
*data,1180A00160.HDF,0,1,2,181,1,0,0,2,0.554,8.5,4,4,1,2,70.9,1,1,3
*data,1180A00160.HDF.No-Dryer,0,1,2,181,1,0,0,2,0.554,8.5,4,4,1,2,70.9,1,1,3
*data,1180A00168.HDF,0,1,4.5,181,0,1,2,2,0.554,8.5,6,0,0,1,70.9,1,1,3
*data,1180A00168.HDF.No-Dryer,0,1,4.5,181,0,1,2,2,0.554,8.5,6,0,0,1,70.9,1,1,3
*data,1180A00170.HDF,0,1,8,272,0,0,2,0,0.554,8.5,4,6,2,2,70.9,1,1,3
*data,1180A00170.HDF.No-Dryer,0,1,8,272,0,0,2,0,0.554,8.5,4,6,2,2,70.9,1,1,3
*data,1180A00173.HDF,0,1,18,181,0,0,2,0,0.554,8.5,6,6,3,2,70.9,1,1,3
*data,1180A00173.HDF.No-Dryer,0,1,18,181,0,0,2,0,0.554,8.5,6,6,3,2,70.9,1,1,3
*data,1180A00229.HDF,0,1,18,227,0,1,2,0,0.554,8.5,1.5,4,0,1,70.9,1,1,3
*data,1180A00229.HDF.No-Dryer,0,1,18,227,0,1,2,0,0.554,8.5,1.5,4,0,1,70.9,1,1,3
*data,1180A00244.HDF,0,1,8,181,0,1,0,0,0.554,8.5,4,0,0,1,70.9,1,1,3
*data,1180A00244.HDF.No-Dryer,0,1,8,181,0,1,0,0,0.554,8.5,4,0,0,1,70.9,1,1,3
*data,1180A00268.HDF,0,1,13,181,1,0,0,2,0.554,8.5,6,4,0,2,70.9,1,1,3
*data,1180A00268.HDF.No-Dryer,0,1,13,181,1,0,0,2,0.554,8.5,6,4,0,2,70.9,1,1,3
*data,1180A00286.HDF,0,1,4.5,181,0,1,2,0,0.554,8.5,0,6,1,2,70.9,1,1,3
*data,1180A00286.HDF.No-Dryer,0,1,4.5,181,0,1,2,0,0.554,8.5,0,6,1,2,70.9,1,1,3
*data,1180A00293.HDF,0,1,2,181,1,0,2,2,0.554,8.5,1.5,0,1,1,70.9,1,1,3
*data,1180A00293.HDF.No-Dryer,0,1,2,181,1,0,2,2,0.554,8.5,1.5,0,1,1,70.9,1,1,3
*data,1180A00295.HDF,0,1,4.5,181,0,0,0,2,0.554,8.5,1.5,1.5,2,2,70.9,1,1,3
*data,1180A00295.HDF.No-Dryer,0,1,4.5,181,0,0,0,2,0.554,8.5,1.5,1.5,2,2,70.9,1,1,3
*data,1180A00296.HDF,0,1,13,272,0,0,0,0,0.554,8.5,4,0,0,2,70.9,1,1,3
*data,1180A00296.HDF.No-Dryer,0,1,13,272,0,0,0,0,0.554,8.5,4,0,0,2,70.9,1,1,3
*data,1180A00320.HDF,0,1,13,181,0,0,2,2,0.554,8.5,1.5,0,0,2,70.9,1,1,3
*data,1180A00320.HDF.No-Dryer,0,1,13,181,0,0,2,2,0.554,8.5,1.5,0,0,2,70.9,1,1,3
*data,1180A00323.HDF,0,1,13,181,0,0,2,2,0.554,8.5,6,1.5,2,2,25,1,1,2
*data,1180A00323.HDF.No-Dryer,0,1,13,181,0,0,2,2,0.554,8.5,6,1.5,2,2,25,1,1,2
*data,1180A00337.HDF,0,1,8,181,1,1,0,2,0.554,8.5,0,0,0,2,70.9,1,1,3
*data,1180A00337.HDF.No-Dryer,0,1,8,181,1,1,0,2,0.554,8.5,0,0,0,2,70.9,1,1,3
*data,1180A00352.HDF,0,1,8,181,1,1,2,0,0.554,8.5,6,6,0,2,12.5,1,0,3
*data,1180A00352.HDF.No-Dryer,0,1,8,181,1,1,2,0,0.554,8.5,6,6,0,2,12.5,1,0,3
*data,1180A00371.HDF,0,1,2,181,0,0,2,2,0.554,8.5,6,6,0,1,70.9,1,0,3
*data,1180A00371.HDF.No-Dryer,0,1,2,181,0,0,2,2,0.554,8.5,6,6,0,1,70.9,1,0,3
*data,1180A00377.HDF,0,1,2,181,0,0,2,2,0.554,8.5,6,6,0,2,12.5,1,1,3
*data,1180A00377.HDF.No-Dryer,0,1,2,181,0,0,2,2,0.554,8.5,6,6,0,2,12.5,1,1,3
*data,1181A00058.HDF,0,1,8,181,0,1,0,0,0.554,8.5,4,4,0,2,12.5,1,1,3
*data,1181A00058.HDF.No-Dryer,0,1,8,181,0,1,0,0,0.554,8.5,4,4,0,2,12.5,1,1,3
*data,1181A00064.HDF,0,1,2,181,0,0,2,0,0.554,8.5,1.5,6,2,2,25,1,1,3
*data,1181A00064.HDF.No-Dryer,0,1,2,181,0,0,2,0,0.554,8.5,1.5,6,2,2,25,1,1,3
*data,1181A00067.HDF,0,1,18,227,0,1,0,0,0.554,8.5,6,1.5,1,2,70.9,1,1,3
*data,1181A00067.HDF.No-Dryer,0,1,18,227,0,1,0,0,0.554,8.5,6,1.5,1,2,70.9,1,1,3
*data,1181A00072.HDF,0,1,13,181,0,1,2,2,0.554,8.5,6,0,2,1,70.9,1,0,3
*data,1181A00072.HDF.No-Dryer,0,1,13,181,0,1,2,2,0.554,8.5,6,0,2,1,70.9,1,0,3
*data,1182A00046.HDF,0,1,18,181,0,0,2,2,0.554,6.9,0,0,0,1,41.7,1,1,3
*data,1182A00046.HDF.No-Dryer,0,1,18,181,0,0,2,2,0.554,6.9,0,0,0,1,41.7,1,1,3
*data,1182A00051.HDF,0,1,8,272,0,0,2,0,0.554,6.9,4,6,1,1,70.9,1,1,2
*data,1182A00051.HDF.No-Dryer,0,1,8,272,0,0,2,0,0.554,6.9,4,6,1,1,70.9,1,1,2
*data,1182A00070.HDF,0,1,8,181,0,0,2,0,0.554,6.9,6,0,0,3,70.9,1,1,2
*data,1182A00070.HDF.No-Dryer,0,1,8,181,0,0,2,0,0.554,6.9,6,0,0,3,70.9,1,1,2
*data,1182A00071.HDF,0,1,18,181,0,1,2,2,0.554,6.9,6,4,0,2,70.9,1,1,2
*data,1182A00071.HDF.No-Dryer,0,1,18,181,0,1,2,2,0.554,6.9,6,4,0,2,70.9,1,1,2
*data,1182A00082.HDF,0,1,2,272,0,0,2,0,0.824,6.9,6,6,0,1,70.9,1,1,1
*data,1182A00082.HDF.No-Dryer,0,1,2,272,0,0,2,0,0.824,6.9,6,6,0,1,70.9,1,1,1
*data,1182A00097.HDF,0,1,8,272,0,1,2,0,0.554,6.9,4,4,0,2,41.7,1,1,3
*data,1182A00097.HDF.No-Dryer,0,1,8,272,0,1,2,0,0.554,6.9,4,4,0,2,41.7,1,1,3
*data,1182A00101.HDF,0,1,8,181,1,1,0,0,0.554,6.9,1.5,0,0,1,70.9,1,1,2
*data,1182A00101.HDF.No-Dryer,0,1,8,181,1,1,0,0,0.554,6.9,1.5,0,0,1,70.9,1,1,2
*data,1182A00110.HDF,0,1,8,272,0,0,0,0,0.554,6.9,1.5,0,2,2,41.7,1,1,1
*data,1182A00110.HDF.No-Dryer,0,1,8,272,0,0,0,0,0.554,6.9,1.5,0,2,2,41.7,1,1,1
*data,1182A00116.HDF,0,1,13,272,1,0,0,0,0.554,6.9,4,1.5,0,2,12.5,1,1,3
*data,1182A00116.HDF.No-Dryer,0,1,13,272,1,0,0,0,0.554,6.9,4,1.5,0,2,12.5,1,1,3
*data,1183A00054.HDF,0,1,8,272,1,1,0,2,0.824,5.0,4,0,0,1,70.9,1,0,3
*data,1183A00054.HDF.No-Dryer,0,1,8,272,1,1,0,2,0.824,5.0,4,0,0,1,70.9,1,0,3
*data,1183A00071.HDF,0,1,8,272,1,0,0,0,0.554,5.0,1.5,0,3,2,70.9,1,1,1
*data,1183A00071.HDF.No-Dryer,0,1,8,272,1,0,0,0,0.554,5.0,1.5,0,3,2,70.9,1,1,1
*data,1183A00075.HDF,0,1,4.5,272,1,0,0,0,0.824,5.0,1.5,4,1,2,70.9,1,1,3
*data,1183A00075.HDF.No-Dryer,0,1,4.5,272,1,0,0,0,0.824,5.0,1.5,4,1,2,70.9,1,1,3
*data,1183A00084.HDF,0,1,2,227,0,1,0,2,0.554,5.0,4,0,0,2,58.4,1,1,3
*data,1183A00084.HDF.No-Dryer,0,1,2,227,0,1,0,2,0.554,5.0,4,0,0,2,58.4,1,1,3
*data,1183A00093.HDF,0,1,13,181,0,0,2,2,0.824,5.0,1.5,6,0,1,41.7,1,1,1
*data,1183A00093.HDF.No-Dryer,0,1,13,181,0,0,2,2,0.824,5.0,1.5,6,0,1,41.7,1,1,1
*data,1183A00096.HDF,0,1,8,272,0,0,2,2,0.554,5.0,1.5,0,2,2,70.9,1,1,3
*data,1183A00096.HDF.No-Dryer,0,1,8,272,0,0,2,2,0.554,5.0,1.5,0,2,2,70.9,1,1,3
*data,1183A00109.HDF,0,1,8,227,1,0,2,0,0.554,5.0,1.5,1.5,1,3,41.7,1,1,3
*data,1183A00109.HDF.No-Dryer,0,1,8,227,1,0,2,0,0.554,5.0,1.5,1.5,1,3,41.7,1,1,3
*data,1183A00110.HDF,0,1,8,181,0,1,2,2,0.554,5.0,4,0,0,1,41.7,1,1,3
*data,1183A00110.HDF.No-Dryer,0,1,8,181,0,1,2,2,0.554,5.0,4,0,0,1,41.7,1,1,3
*data,1183A00112.HDF,0,1,4.5,136,1,1,2,2,0.554,5.0,4,0,0,2,70.9,1,1,3
*data,1183A00112.HDF.No-Dryer,0,1,4.5,136,1,1,2,2,0.554,5.0,4,0,0,2,70.9,1,1,3
*data,1183A00115.HDF,0,1,2,181,0,0,0,0,0.824,5.0,0,0,2,2,70.9,1,1,1
*data,1183A00115.HDF.No-Dryer,0,1,2,181,0,0,0,0,0.824,5.0,0,0,2,2,70.9,1,1,1
*data,1183A00117.HDF,0,1,2,227,1,0,2,0,0.824,5.0,6,1.5,1,2,12.5,1,0,1
*data,1183A00117.HDF.No-Dryer,0,1,2,227,1,0,2,0,0.824,5.0,6,1.5,1,2,12.5,1,0,1
*data,1183A00124.HDF,0,1,8,272,1,0,2,0,0.554,5.0,4,0,1,2,70.9,1,1,3
*data,1183A00124.HDF.No-Dryer,0,1,8,272,1,0,2,0,0.554,5.0,4,0,1,2,70.9,1,1,3
*data,1183A00136.HDF,0,1,4.5,181,1,0,2,0,0.824,5.0,4,1.5,1,2,70.9,1,1,1
*data,1183A00136.HDF.No-Dryer,0,1,4.5,181,1,0,2,0,0.824,5.0,4,1.5,1,2,70.9,1,1,1
*data,1183A00140.HDF,0,1,13,181,0,1,2,2,0.824,5.0,6,4,0,2,70.9,1,1,3
*data,1183A00140.HDF.No-Dryer,0,1,13,181,0,1,2,2,0.824,5.0,6,4,0,2,70.9,1,1,3
*data,1183A00144.HDF,0,1,13,272,0,1,0,2,0.554,5.0,6,0,1,2,41.7,1,1,3
*data,1183A00144.HDF.No-Dryer,0,1,13,272,0,1,0,2,0.554,5.0,6,0,1,2,41.7,1,1,3
*data,1183A00148.HDF,0,1,4.5,272,0,1,2,2,0.824,5.0,1.5,1.5,0,1,70.9,1,1,3
*data,1183A00148.HDF.No-Dryer,0,1,4.5,272,0,1,2,2,0.824,5.0,1.5,1.5,0,1,70.9,1,1,3
*data,1183A00151.HDF,0,1,2,181,0,1,2,2,0.824,5.0,4,4,1,2,70.9,1,1,3
*data,1183A00151.HDF.No-Dryer,0,1,2,181,0,1,2,2,0.824,5.0,4,4,1,2,70.9,1,1,3
*data,1183A00153.HDF,0,1,4.5,136,0,0,0,2,0.824,5.0,6,6,1,2,58.4,1,1,1
*data,1183A00153.HDF.No-Dryer,0,1,4.5,136,0,0,0,2,0.824,5.0,6,6,1,2,58.4,1,1,1
*data,1183A00157.HDF,0,1,4.5,181,0,1,2,0,0.824,5.0,0,0,0,1,70.9,1,1,3
*data,1183A00157.HDF.No-Dryer,0,1,4.5,181,0,1,2,0,0.824,5.0,0,0,0,1,70.9,1,1,3
*data,1183A00167.HDF,0,1,2,272,0,1,2,2,0.554,5.0,6,0,2,1,70.9,1,1,3
*data,1183A00167.HDF.No-Dryer,0,1,2,272,0,1,2,2,0.554,5.0,6,0,2,1,70.9,1,1,3
*data,1183A00176.HDF,0,1,2,181,0,0,0,2,0.554,5.0,6,4,0,2,70.9,1,1,3
*data,1183A00176.HDF.No-Dryer,0,1,2,181,0,0,0,2,0.554,5.0,6,4,0,2,70.9,1,1,3
*data,1183A00177.HDF,0,1,2,272,1,0,2,0,0.824,5.0,1.5,6,0,4,70.9,1,1,1
*data,1183A00177.HDF.No-Dryer,0,1,2,272,1,0,2,0,0.824,5.0,1.5,6,0,4,70.9,1,1,1
*data,1183A00180.HDF,0,1,8,272,0,1,0,0,0.824,5.0,1.5,4,0,1,70.9,1,1,3
*data,1183A00180.HDF.No-Dryer,0,1,8,272,0,1,0,0,0.824,5.0,1.5,4,0,1,70.9,1,1,3
*data,1183A00182.HDF,0,1,8,272,0,1,0,0,0.824,5.0,4,1.5,1,1,25,1,1,1
*data,1183A00182.HDF.No-Dryer,0,1,8,272,0,1,0,0,0.824,5.0,4,1.5,1,1,25,1,1,1
*data,1183A00183.HDF,0,1,18,272,0,0,2,0,0.554,5.0,6,0,1,2,70.9,1,1,3
*data,1183A00183.HDF.No-Dryer,0,1,18,272,0,0,2,0,0.554,5.0,6,0,1,2,70.9,1,1,3
*data,1183A00202.HDF,0,1,4.5,181,0,0,2,0,0.554,5.0,4,0,1,2,70.9,1,1,3
*data,1183A00202.HDF.No-Dryer,0,1,4.5,181,0,0,2,0,0.554,5.0,4,0,1,2,70.9,1,1,3
*data,1183A00207.HDF,0,1,18,181,0,0,2,0,0.824,5.0,1.5,0,1,1,70.9,1,1,1
*data,1183A00207.HDF.No-Dryer,0,1,18,181,0,0,2,0,0.824,5.0,1.5,0,1,1,70.9,1,1,1
*data,1183A00226.HDF,0,1,4.5,181,0,0,2,0,0.554,5.0,4,1.5,0,2,25,1,1,3
*data,1183A00226.HDF.No-Dryer,0,1,4.5,181,0,0,2,0,0.554,5.0,4,1.5,0,2,25,1,1,3
*data,1183A00229.HDF,0,1,4.5,181,0,1,2,0,0.554,5.0,6,1.5,2,2,70.9,1,1,3
*data,1183A00229.HDF.No-Dryer,0,1,4.5,181,0,1,2,0,0.554,5.0,6,1.5,2,2,70.9,1,1,3
*data,1183A00238.HDF,0,1,2,181,0,1,2,0,0.824,5.0,6,4,0,1,41.7,1,1,1
*data,1183A00238.HDF.No-Dryer,0,1,2,181,0,1,2,0,0.824,5.0,6,4,0,1,41.7,1,1,1
*data,1184A00005.HDF,0,1,2,181,0,1,0,2,0.554,8.5,4,4,1,2,25,1,1,3
*data,1184A00005.HDF.No-Dryer,0,1,2,181,0,1,0,2,0.554,8.5,4,4,1,2,25,1,1,3
*data,1185A00010.HDF,0,1,8,181,0,1,0,2,0.554,8.5,6,0,3,2,25,1,1,3
*data,1185A00010.HDF.No-Dryer,0,1,8,181,0,1,0,2,0.554,8.5,6,0,3,2,25,1,1,3
*data,1186A00009.HDF,0,1,4.5,181,1,0,2,2,0.824,8.5,6,4,0,1,70.9,1,1,1
*data,1186A00009.HDF.No-Dryer,0,1,4.5,181,1,0,2,2,0.824,8.5,6,4,0,1,70.9,1,1,1
*data,1186A00017.HDF,0,1,8,181,0,1,2,2,0.554,8.5,4,4,1,2,70.9,1,1,1
*data,1186A00017.HDF.No-Dryer,0,1,8,181,0,1,2,2,0.554,8.5,4,4,1,2,70.9,1,1,1
*data,1186A00019.HDF,0,1,8,181,0,0,2,0,0.824,8.5,6,6,2,2,25,1,1,1
*data,1186A00019.HDF.No-Dryer,0,1,8,181,0,0,2,0,0.824,8.5,6,6,2,2,25,1,1,1
*data,1186A00027.HDF,0,1,2,181,0,0,2,2,0.554,8.5,4,4,2,2,70.9,1,1,3
*data,1186A00027.HDF.No-Dryer,0,1,2,181,0,0,2,2,0.554,8.5,4,4,2,2,70.9,1,1,3
*data,1186A00029.HDF,0,1,8,181,0,0,0,0,0.554,8.5,1.5,1.5,1,2,58.4,1,1,2
*data,1186A00029.HDF.No-Dryer,0,1,8,181,0,0,0,0,0.554,8.5,1.5,1.5,1,2,58.4,1,1,2
*data,1186A00033.HDF,0,1,4.5,181,0,1,2,2,0.554,8.5,6,4,3,1,41.7,1,1,1
*data,1186A00033.HDF.No-Dryer,0,1,4.5,181,0,1,2,2,0.554,8.5,6,4,3,1,41.7,1,1,1
*data,1186A00047.HDF,0,1,8,272,0,1,2,0,0.824,8.5,6,1.5,0,2,25,1,1,1
*data,1186A00047.HDF.No-Dryer,0,1,8,272,0,1,2,0,0.824,8.5,6,1.5,0,2,25,1,1,1
*data,1186A00049.HDF,0,1,8,272,1,1,2,2,0.554,8.5,4,1.5,0,2,70.9,1,1,1
*data,1186A00049.HDF.No-Dryer,0,1,8,272,1,1,2,2,0.554,8.5,4,1.5,0,2,70.9,1,1,1
*data,1186A00057.HDF,0,1,4.5,181,0,0,2,2,0.554,8.5,0,1.5,0,2,70.9,1,1,1
*data,1186A00057.HDF.No-Dryer,0,1,4.5,181,0,0,2,2,0.554,8.5,0,1.5,0,2,70.9,1,1,1
*data,1186A00058.HDF,0,1,8,272,0,0,2,0,0.554,8.5,0,0,1,1,25,1,1,3
*data,1186A00058.HDF.No-Dryer,0,1,8,272,0,0,2,0,0.554,8.5,0,0,1,1,25,1,1,3
*data,1186A00063.HDF,0,1,8,181,0,1,2,2,0.554,8.5,4,0,2,2,12.5,1,1,3
*data,1186A00063.HDF.No-Dryer,0,1,8,181,0,1,2,2,0.554,8.5,4,0,2,2,12.5,1,1,3
*data,1186A00067.HDF,0,1,4.5,272,1,1,2,2,0.554,8.5,1.5,4,2,2,70.9,1,1,3
*data,1186A00067.HDF.No-Dryer,0,1,4.5,272,1,1,2,2,0.554,8.5,1.5,4,2,2,70.9,1,1,3
*data,1187A00008.HDF,0,1,2,181,0,0,0,2,0.554,8.5,6,4,2,2,25,1,1,3
*data,1187A00008.HDF.No-Dryer,0,1,2,181,0,0,0,2,0.554,8.5,6,4,2,2,25,1,1,3
*data,1187A00032.HDF,0,1,8,181,0,0,2,2,0.554,8.5,6,4,0,1,70.9,1,1,3
*data,1187A00032.HDF.No-Dryer,0,1,8,181,0,0,2,2,0.554,8.5,6,4,0,1,70.9,1,1,3
*data,1187A00034.HDF,0,1,18,272,0,0,2,0,0.824,8.5,4,4,3,2,12.5,1,1,3
*data,1187A00034.HDF.No-Dryer,0,1,18,272,0,0,2,0,0.824,8.5,4,4,3,2,12.5,1,1,3
*data,1187A00054.HDF,0,1,8,272,0,1,2,2,0.824,8.5,1.5,1.5,0,3,70.9,1,1,3
*data,1187A00054.HDF.No-Dryer,0,1,8,272,0,1,2,2,0.824,8.5,1.5,1.5,0,3,70.9,1,1,3
*data,1187A00105.HDF,0,1,2,181,0,0,2,2,0.554,8.5,1.5,0,0,1,70.9,1,1,3
*data,1187A00105.HDF.No-Dryer,0,1,2,181,0,0,2,2,0.554,8.5,1.5,0,0,1,70.9,1,1,3
*data,1187A00130.HDF,0,1,2,181,1,0,0,0,0.554,8.5,4,1.5,2,1,58.4,1,1,3
*data,1187A00130.HDF.No-Dryer,0,1,2,181,1,0,0,0,0.554,8.5,4,1.5,2,1,58.4,1,1,3
*data,1187A00161.HDF,0,1,18,272,0,1,2,2,0.554,8.5,4,0,0,2,58.4,1,1,3
*data,1187A00161.HDF.No-Dryer,0,1,18,272,0,1,2,2,0.554,8.5,4,0,0,2,58.4,1,1,3
*data,1189A00001.HDF,0,1,2,181,0,0,2,0,0.554,6.9,0,0,0,1,70.9,1,1,3
*data,1189A00001.HDF.No-Dryer,0,1,2,181,0,0,2,0,0.554,6.9,0,0,0,1,70.9,1,1,3
*data,1189A00002.HDF,0,1,2,181,1,1,0,2,0.554,8.5,4,4,0,1,58.4,1,1,3
*data,1189A00002.HDF.No-Dryer,0,1,2,181,1,1,0,2,0.554,8.5,4,4,0,1,58.4,1,1,3
*data,1189A00011.HDF,0,1,13,181,0,1,2,2,0.554,8.5,4,4,0,2,41.7,1,1,3
*data,1189A00011.HDF.No-Dryer,0,1,13,181,0,1,2,2,0.554,8.5,4,4,0,2,41.7,1,1,3
*data,1189A00018.HDF,0,1,13,272,0,1,2,2,0.554,8.5,1.5,0,0,2,12.5,1,1,3
*data,1189A00018.HDF.No-Dryer,0,1,13,272,0,1,2,2,0.554,8.5,1.5,0,0,2,12.5,1,1,3
*data,1189A00020.HDF,0,1,8,181,1,1,2,2,0.554,8.5,4,0,1,2,70.9,1,1,3
*data,1189A00020.HDF.No-Dryer,0,1,8,181,1,1,2,2,0.554,8.5,4,0,1,2,70.9,1,1,3
*data,1189A00064.HDF,0,1,18,181,0,1,0,2,0.554,8.5,6,6,0,1,70.9,1,1,3
*data,1189A00064.HDF.No-Dryer,0,1,18,181,0,1,0,2,0.554,8.5,6,6,0,1,70.9,1,1,3
*data,1189A00068.HDF,0,1,18,181,0,1,0,2,0.824,8.5,6,1.5,0,2,12.5,1,1,1
*data,1189A00068.HDF.No-Dryer,0,1,18,181,0,1,0,2,0.824,8.5,6,1.5,0,2,12.5,1,1,1
*data,1189A00079.HDF,0,1,4.5,227,0,1,2,0,0.554,8.5,4,1.5,0,4,70.9,1,1,1
*data,1189A00079.HDF.No-Dryer,0,1,4.5,227,0,1,2,0,0.554,8.5,4,1.5,0,4,70.9,1,1,1
*data,1189A00080.HDF,0,1,8,181,0,1,2,0,0.554,8.5,1.5,1.5,1,2,58.4,1,1,3
*data,1189A00080.HDF.No-Dryer,0,1,8,181,0,1,2,0,0.554,8.5,1.5,1.5,1,2,58.4,1,1,3
*data,1189A00083.HDF,0,1,8,181,0,0,2,2,0.554,8.5,6,0,2,2,70.9,1,1,3
*data,1189A00083.HDF.No-Dryer,0,1,8,181,0,0,2,2,0.554,8.5,6,0,2,2,70.9,1,1,3
*data,1189A00095.HDF,0,1,8,181,0,0,0,2,0.554,8.5,6,4,0,2,70.9,1,1,1
*data,1189A00095.HDF.No-Dryer,0,1,8,181,0,0,0,2,0.554,8.5,6,4,0,2,70.9,1,1,1
*data,1189A00104.HDF,0,1,4.5,136,0,1,2,2,0.824,8.5,1.5,4,0,1,70.9,1,1,3
*data,1189A00104.HDF.No-Dryer,0,1,4.5,136,0,1,2,2,0.824,8.5,1.5,4,0,1,70.9,1,1,3
*data,1189A00109.HDF,0,1,8,272,1,1,2,2,0.554,8.5,4,4,2,2,25,1,1,3
*data,1189A00109.HDF.No-Dryer,0,1,8,272,1,1,2,2,0.554,8.5,4,4,2,2,25,1,1,3
*data,1189A00122.HDF,0,1,4.5,227,0,0,0,2,0.824,8.5,4,4,1,2,41.7,1,1,1
*data,1189A00122.HDF.No-Dryer,0,1,4.5,227,0,0,0,2,0.824,8.5,4,4,1,2,41.7,1,1,1
*data,1189A00125.HDF,0,1,8,181,0,1,2,0,0.554,6.9,6,0,2,1,58.4,1,1,3
*data,1189A00125.HDF.No-Dryer,0,1,8,181,0,1,2,0,0.554,6.9,6,0,2,1,58.4,1,1,3
*data,1189A00132.HDF,0,1,2,181,0,1,0,2,0.554,8.5,1.5,0,3,2,58.4,1,1,3
*data,1189A00132.HDF.No-Dryer,0,1,2,181,0,1,0,2,0.554,8.5,1.5,0,3,2,58.4,1,1,3
*data,1189A00135.HDF,0,1,4.5,181,0,1,0,2,0.824,8.5,1.5,0,0,2,41.7,1,1,1
*data,1189A00135.HDF.No-Dryer,0,1,4.5,181,0,1,0,2,0.824,8.5,1.5,0,0,2,41.7,1,1,1
*data,1189A10061.HDF,0,1,4.5,272,0,0,2,2,0.554,8.5,0,6,2,2,70.9,1,1,1
*data,1189A10061.HDF.No-Dryer,0,1,4.5,272,0,0,2,2,0.554,8.5,0,6,2,2,70.9,1,1,1
*data,1189A10067.HDF,0,1,4.5,136,1,0,2,0,0.554,8.5,0,1.5,0,2,70.9,1,1,3
*data,1189A10067.HDF.No-Dryer,0,1,4.5,136,1,0,2,0,0.554,8.5,0,1.5,0,2,70.9,1,1,3
*data,1189A10068.HDF,0,1,4.5,136,0,1,0,2,0.554,8.5,4,0,0,1,70.9,1,1,3
*data,1189A10068.HDF.No-Dryer,0,1,4.5,136,0,1,0,2,0.554,8.5,4,0,0,1,70.9,1,1,3
*data,1189A10071.HDF,0,1,4.5,272,0,0,0,0,0.554,8.5,4,0,0,1,25,1,1,2
*data,1189A10071.HDF.No-Dryer,0,1,4.5,272,0,0,0,0,0.554,8.5,4,0,0,1,25,1,1,2
*data,1190A00002.HDF,0,1,18,181,0,0,0,0,0.554,8.5,6,0,0,1,70.9,1,1,3
*data,1190A00002.HDF.No-Dryer,0,1,18,181,0,0,0,0,0.554,8.5,6,0,0,1,70.9,1,1,3
*data,1190A00011.HDF,0,1,4.5,181,0,0,0,0,0.554,8.5,6,1.5,0,1,70.9,1,1,3
*data,1190A00011.HDF.No-Dryer,0,1,4.5,181,0,0,0,0,0.554,8.5,6,1.5,0,1,70.9,1,1,3
*data,1190A00019.HDF,0,1,13,181,0,1,2,0,0.554,8.5,6,1.5,0,2,25,1,1,3
*data,1190A00019.HDF.No-Dryer,0,1,13,181,0,1,2,0,0.554,8.5,6,1.5,0,2,25,1,1,3
*data,1190A00020.HDF,0,1,18,181,0,1,0,0,0.554,8.5,4,0,2,2,70.9,1,1,3
*data,1190A00020.HDF.No-Dryer,0,1,18,181,0,1,0,0,0.554,8.5,4,0,2,2,70.9,1,1,3
*data,1190A00022.HDF,0,1,2,181,0,0,0,2,0.554,8.5,1.5,1.5,1,2,41.7,1,1,3
*data,1190A00022.HDF.No-Dryer,0,1,2,181,0,0,0,2,0.554,8.5,1.5,1.5,1,2,41.7,1,1,3
*data,1190A00024.HDF,0,1,2,227,0,0,2,0,0.554,8.5,6,6,2,1,41.7,1,0,3
*data,1190A00024.HDF.No-Dryer,0,1,2,227,0,0,2,0,0.554,8.5,6,6,2,1,41.7,1,0,3
*data,1190A00031.HDF,0,1,8,181,1,1,2,2,0.554,8.5,4,4,0,4,70.9,1,1,3
