*header,Filename,GJ,kWh
*data,22S1A00221.HDF.No-Dryer,22.45,6236
*data,22S1A00235.HDF,22.28,6189
*data,22S1A00235.HDF.No-Dryer,22.28,6189
*data,22S1A00255.HDF,27.68,7688
*data,22S1A00255.HDF.No-Dryer,27.68,7688
*data,22S1A00301.HDF,24.09,6690
*data,22S1A00301.HDF.No-Dryer,22.87,6352
*data,22S1A00326.HDF,23.08,6410
*data,22S1A00326.HDF.No-Dryer,21.78,6051
*data,22S1A00350.HDF,20.69,5749
*data,22S1A00350.HDF.No-Dryer,20.41,5670
*data,22S2A00013.HDF,20.91,5807
*data,22S2A00013.HDF.No-Dryer,20.50,5694
*data,22S2A00041.HDF,26.30,7304
*data,22S2A00041.HDF.No-Dryer,26.30,7304
*data,22S2A00049.HDF,24.54,6816
*data,22S2A00049.HDF.No-Dryer,24.22,6727
*data,22S2A00076.HDF,22.69,6304
*data,22S2A00076.HDF.No-Dryer,21.25,5904
*data,22S2A00085.HDF,21.19,5887
*data,22S2A00085.HDF.No-Dryer,20.57,5713
*data,22S2A00089.HDF,19.13,5314
*data,22S2A00089.HDF.No-Dryer,19.02,5283
*data,22S2A00090.HDF,20.88,5801
*data,22S2A00090.HDF.No-Dryer,20.61,5726
*data,22S2A00131.HDF,23.52,6534
*data,22S2A00131.HDF.No-Dryer,21.80,6055
*data,22S2A00149.HDF,24.11,6698
*data,22S2A00149.HDF.No-Dryer,21.75,6041
*data,22S2A00171.HDF,21.15,5874
*data,22S2A00171.HDF.No-Dryer,20.38,5662
*data,22S6A00030.HDF,20.52,5699
*data,22S6A00030.HDF.No-Dryer,20.28,5633
*data,22S6A00043.HDF,22.75,6320
*data,22S6A00043.HDF.No-Dryer,22.06,6129
*data,22S6A00061.HDF,26.18,7271
*data,22S6A00061.HDF.No-Dryer,25.54,7095
*data,22TPA00121.HDF,22.15,6154
*data,22TPA00121.HDF.No-Dryer,21.72,6033
*data,22TPA00148.HDF,23.48,6521
*data,22TPA00148.HDF.No-Dryer,22.16,6155
*data,22W1A00011.HDF,20.66,5738
*data,22W1A00011.HDF.No-Dryer,20.66,5738
*data,22W1A00022.HDF,20.57,5715
*data,22W1A00022.HDF.No-Dryer,20.09,5582
*data,22W1A00033.HDF,20.11,5585
*data,22W1A00033.HDF.No-Dryer,19.94,5538
*data,22W1A00043.HDF,21.44,5956
*data,22W1A00043.HDF.No-Dryer,20.20,5612
*data,22W1A00061.HDF,20.49,5691
*data,22W1A00061.HDF.No-Dryer,19.00,5279
*data,22W1A00105.HDF,20.96,5822
*data,22W1A00105.HDF.No-Dryer,20.80,5778
*data,22W1A00109.HDF,21.40,5943
*data,22W1A00109.HDF.No-Dryer,20.67,5742
*data,22W1A00120.HDF,22.84,6343
*data,22W1A00120.HDF.No-Dryer,20.83,5786
*data,22W1A00130.HDF,20.78,5773
*data,22W1A00130.HDF.No-Dryer,20.11,5586
*data,2301A00338.HDF,24.96,6935
*data,2301A00338.HDF.No-Dryer,24.62,6838
*data,2301A00343.HDF,31.02,8616
*data,2301A00343.HDF.No-Dryer,28.12,7811
*data,2301A00357.HDF,33.67,9352
*data,2301A00357.HDF.No-Dryer,32.66,9072
*data,2301A00371.HDF,27.87,7743
*data,2301A00371.HDF.No-Dryer,26.83,7454
*data,2301A00388.HDF,28.85,8014
*data,2301A00388.HDF.No-Dryer,25.28,7024
*data,2301A00395.HDF,33.39,9276
*data,2301A00395.HDF.No-Dryer,30.29,8413
*data,2301A00403.HDF,28.10,7806
*data,2301A00403.HDF.No-Dryer,26.48,7356
*data,2302A00221.HDF,28.79,7997
*data,2302A00221.HDF.No-Dryer,28.95,8042
*data,2302A00284.HDF,42.12,11699
*data,2302A00284.HDF.No-Dryer,40.45,11235
*data,2302A00285.HDF,41.45,11514
*data,2302A00285.HDF.No-Dryer,35.47,9852
*data,2302A00294.HDF,27.02,7504
*data,2302A00294.HDF.No-Dryer,24.65,6847
*data,2302A00317.HDF,46.59,12941
*data,2302A00317.HDF.No-Dryer,40.01,11113
*data,2302A00370.HDF,31.19,8663
*data,2302A00370.HDF.No-Dryer,28.98,8051
*data,2302A00375.HDF,27.87,7741
*data,2302A00375.HDF.No-Dryer,25.95,7209
*data,2302A00603.HDF,31.90,8862
*data,2302A00603.HDF.No-Dryer,27.66,7685
*data,2302A00613.HDF,26.90,7471
*data,2302A00613.HDF.No-Dryer,26.60,7388
*data,2302A00614.HDF,24.54,6817
*data,2302A00614.HDF.No-Dryer,23.55,6541
*data,2302A00687.HDF,27.53,7648
*data,2302A00687.HDF.No-Dryer,27.10,7528
*data,2302A00707.HDF,30.50,8472
*data,2302A00707.HDF.No-Dryer,29.53,8202
*data,2302A00739.HDF,38.70,10749
*data,2302A00739.HDF.No-Dryer,36.25,10068
*data,2302A00801.HDF,36.03,10009
*data,2302A00801.HDF.No-Dryer,33.40,9278
*data,2302A00826.HDF,30.20,8389
*data,2302A00826.HDF.No-Dryer,28.14,7817
*data,2302A00845.HDF,26.69,7415
*data,2302A00845.HDF.No-Dryer,26.69,7415
*data,2302A01042.HDF,34.59,9609
*data,2302A01042.HDF.No-Dryer,30.92,8588
*data,2302A01063.HDF,29.15,8097
*data,2302A01063.HDF.No-Dryer,28.29,7858
*data,2302A01077.HDF,28.16,7822
*data,2302A01077.HDF.No-Dryer,27.05,7514
*data,2302A01088.HDF,30.21,8393
*data,2302A01088.HDF.No-Dryer,26.97,7491
*data,2302A01090.HDF,36.94,10262
*data,2302A01090.HDF.No-Dryer,34.46,9572
*data,2302A01091.HDF,28.09,7803
*data,2302A01091.HDF.No-Dryer,26.91,7475
*data,2302A01098.HDF,24.66,6851
*data,2302A01098.HDF.No-Dryer,22.85,6348
*data,2302A01104.HDF,26.16,7266
*data,2302A01104.HDF.No-Dryer,25.81,7169
*data,2302A01123.HDF,20.55,5710
*data,2302A01123.HDF.No-Dryer,18.79,5221
*data,2302A01142.HDF,33.33,9257
*data,2302A01142.HDF.No-Dryer,29.98,8328
*data,2302A01154.HDF,29.24,8122
*data,2302A01154.HDF.No-Dryer,27.13,7536
*data,2302A01229.HDF,31.72,8811
*data,2302A01229.HDF.No-Dryer,28.80,7999
*data,2302A01354.HDF,34.23,9508
*data,2302A01354.HDF.No-Dryer,31.75,8818
*data,2303A00074.HDF,27.27,7575
*data,2303A00074.HDF.No-Dryer,27.27,7575
*data,2303A00155.HDF,26.56,7377
*data,2303A00155.HDF.No-Dryer,24.62,6839
*data,2303A00298.HDF,30.25,8403
*data,2303A00298.HDF.No-Dryer,28.27,7852
*data,2303A00313.HDF,19.62,5451
*data,2303A00313.HDF.No-Dryer,19.36,5377
*data,2303A00320.HDF,29.16,8101
*data,2303A00320.HDF.No-Dryer,29.41,8168
*data,2303A00360.HDF,15.57,4325
*data,2303A00360.HDF.No-Dryer,15.23,4231
*data,2303A00365.HDF,22.06,6128
*data,2303A00365.HDF.No-Dryer,21.33,5924
*data,2303A00381.HDF,28.29,7857
*data,2303A00381.HDF.No-Dryer,27.59,7664
*data,2303A00391.HDF,29.83,8287
*data,2303A00391.HDF.No-Dryer,26.58,7383
*data,2303A00407.HDF,36.05,10015
*data,2303A00407.HDF.No-Dryer,32.44,9010
*data,2303A00477.HDF,27.61,7671
*data,2303A00477.HDF.No-Dryer,25.44,7066
*data,2303A00483.HDF,29.11,8087
*data,2303A00483.HDF.No-Dryer,28.46,7905
*data,2303A00490.HDF,37.31,10364
*data,2303A00490.HDF.No-Dryer,33.97,9436
*data,2303A00499.HDF,31.17,8658
*data,2303A00499.HDF.No-Dryer,28.40,7888
*data,2303A00524.HDF,29.11,8085
*data,2303A00524.HDF.No-Dryer,27.17,7546
*data,2303A00640.HDF,29.38,8161
*data,2303A00640.HDF.No-Dryer,27.27,7575
*data,2303A00663.HDF,25.46,7071
*data,2303A00663.HDF.No-Dryer,24.22,6727
*data,2303A00667.HDF,30.27,8409
*data,2303A00667.HDF.No-Dryer,27.38,7606
*data,2303A00770.HDF,22.16,6156
*data,2303A00770.HDF.No-Dryer,21.68,6022
*data,2303A00805.HDF,24.20,6722
*data,2303A00805.HDF.No-Dryer,23.03,6398
*data,2303A00821.HDF,37.25,10347
*data,2303A00821.HDF.No-Dryer,33.59,9332
*data,2303A00849.HDF,19.63,5452
*data,2303A00849.HDF.No-Dryer,18.12,5034
*data,2303A00851.HDF,24.94,6929
*data,2303A00851.HDF.No-Dryer,24.23,6732
*data,2303A00859.HDF,28.63,7952
*data,2303A00859.HDF.No-Dryer,25.79,7164
*data,2303A00866.HDF,20.95,5820
*data,2303A00866.HDF.No-Dryer,20.33,5647
*data,2303A00873.HDF,36.21,10057
*data,2303A00873.HDF.No-Dryer,35.09,9746
*data,2303A00926.HDF,28.46,7905
*data,2303A00926.HDF.No-Dryer,25.71,7142
*data,2303A00942.HDF,22.31,6196
*data,2303A00942.HDF.No-Dryer,21.87,6076
*data,2303A00955.HDF,36.50,10139
*data,2303A00955.HDF.No-Dryer,35.37,9824
*data,2303A00985.HDF,16.88,4688
*data,2303A00985.HDF.No-Dryer,15.55,4320
*data,2303A01036.HDF,25.06,6960
*data,2303A01036.HDF.No-Dryer,25.06,6960
*data,2303A01086.HDF,36.31,10087
*data,2303A01086.HDF.No-Dryer,35.23,9786
*data,2303A01087.HDF,19.68,5468
*data,2303A01087.HDF.No-Dryer,18.74,5205
*data,2303A01123.HDF,23.01,6392
*data,2303A01123.HDF.No-Dryer,22.03,6120
*data,2303A01165.HDF,29.65,8236
*data,2303A01165.HDF.No-Dryer,29.19,8109
*data,2303A01257.HDF,43.59,12109
*data,2303A01257.HDF.No-Dryer,39.06,10851
*data,2303A01297.HDF,36.74,10206
*data,2303A01297.HDF.No-Dryer,32.87,9130
*data,2303A01298.HDF,22.15,6153
*data,2303A01298.HDF.No-Dryer,20.00,5557
*data,2303A01306.HDF,46.30,12861
*data,2303A01306.HDF.No-Dryer,42.60,11834
*data,2303A01321.HDF,27.81,7724
*data,2303A01321.HDF.No-Dryer,27.27,7575
*data,2304A00062.HDF,19.15,5321
*data,2304A00062.HDF.No-Dryer,18.67,5187
*data,2304A00078.HDF,24.58,6828
*data,2304A00078.HDF.No-Dryer,24.06,6684
*data,2304A00143.HDF,22.82,6340
*data,2304A00143.HDF.No-Dryer,22.91,6365
*data,2304A00322.HDF,35.74,9928
*data,2304A00322.HDF.No-Dryer,34.74,9651
*data,2304A00334.HDF,23.23,6454
*data,2304A00334.HDF.No-Dryer,22.65,6292
*data,2304A00765.HDF,20.53,5702
*data,2304A00765.HDF.No-Dryer,20.31,5641
*data,2304A00901.HDF,24.61,6835
*data,2304A00901.HDF.No-Dryer,24.50,6805
*data,2304A00908.HDF,25.13,6980
*data,2304A00908.HDF.No-Dryer,24.69,6859
*data,2304A00935.HDF,25.02,6951
*data,2304A00935.HDF.No-Dryer,24.06,6682
*data,2304A00954.HDF,24.86,6905
*data,2304A00954.HDF.No-Dryer,23.61,6559
*data,2304A00955.HDF,35.33,9814
*data,2304A00955.HDF.No-Dryer,32.64,9067
*data,2304A00957.HDF,30.19,8386
*data,2304A00957.HDF.No-Dryer,29.23,8120
*data,2304A00968.HDF,31.70,8805
*data,2304A00968.HDF.No-Dryer,30.74,8538
*data,2304A00977.HDF,21.59,5997
*data,2304A00977.HDF.No-Dryer,20.35,5653
*data,2304A01012.HDF,32.32,8979
*data,2304A01012.HDF.No-Dryer,29.84,8288
*data,2304A01035.HDF,43.07,11964
*data,2304A01035.HDF.No-Dryer,42.17,11713
*data,2304A01041.HDF,43.13,11981
*data,2304A01041.HDF.No-Dryer,41.42,11505
*data,2304A01052.HDF,28.01,7781
*data,2304A01052.HDF.No-Dryer,26.19,7274
*data,2304A01056.HDF,20.51,5698
*data,2304A01056.HDF.No-Dryer,19.35,5375
*data,2304A01089.HDF,23.07,6409
*data,2304A01089.HDF.No-Dryer,22.72,6310
*data,2304A01099.HDF,23.84,6622
*data,2304A01099.HDF.No-Dryer,22.57,6269
*data,2304A01123.HDF,23.77,6602
*data,2304A01123.HDF.No-Dryer,21.82,6062
*data,2304A01132.HDF,26.66,7405
*data,2304A01132.HDF.No-Dryer,24.21,6726
*data,2304A01149.HDF,25.66,7127
*data,2304A01149.HDF.No-Dryer,24.30,6750
*data,2304A01374.HDF,31.64,8788
*data,2304A01374.HDF.No-Dryer,31.64,8788
*data,2304A01731.HDF,23.46,6518
*data,2304A01731.HDF.No-Dryer,22.20,6167
*data,2304A01819.HDF,23.87,6629
*data,2304A01819.HDF.No-Dryer,22.82,6338
*data,2304A01867.HDF,28.59,7942
*data,2304A01867.HDF.No-Dryer,26.51,7363
*data,2304A01878.HDF,32.75,9098
*data,2304A01878.HDF.No-Dryer,31.87,8853
*data,2304A02090.HDF,27.25,7569
*data,2304A02090.HDF.No-Dryer,27.25,7569
*data,2304A02104.HDF,28.10,7805
*data,2304A02104.HDF.No-Dryer,27.25,7570
*data,2304A02133.HDF,24.98,6940
*data,2304A02133.HDF.No-Dryer,22.45,6235
*data,2304A02141.HDF,24.14,6706
*data,2304A02141.HDF.No-Dryer,24.14,6706
*data,2304A02178.HDF,24.92,6922
*data,2304A02178.HDF.No-Dryer,24.92,6922
*data,2304A02238.HDF,36.15,10042
*data,2304A02238.HDF.No-Dryer,34.87,9686
*data,2304A02247.HDF,27.90,7749
*data,2304A02247.HDF.No-Dryer,26.69,7413
*data,2304A02254.HDF,24.64,6844
*data,2304A02254.HDF.No-Dryer,23.70,6584
*data,2304A02261.HDF,40.85,11346
*data,2304A02261.HDF.No-Dryer,40.85,11346
*data,2304A02262.HDF,31.79,8831
*data,2304A02262.HDF.No-Dryer,29.70,8250
*data,2304A02268.HDF,34.62,9618
*data,2304A02268.HDF.No-Dryer,33.16,9210
*data,2304A02280.HDF,36.14,10038
*data,2304A02280.HDF.No-Dryer,35.29,9803
*data,2306A00004.HDF,32.13,8925
*data,2306A00004.HDF.No-Dryer,32.13,8925
*data,2306A00087.HDF,39.09,10858
*data,2306A00087.HDF.No-Dryer,48.36,13433
*data,2306A00121.HDF,32.70,9084
*data,2306A00121.HDF.No-Dryer,32.70,9084
*data,2306A00220.HDF,26.16,7268
*data,2306A00220.HDF.No-Dryer,26.16,7268
*data,2306A00420.HDF,24.08,6690
*data,2306A00420.HDF.No-Dryer,23.94,6651
*data,2306A00518.HDF,37.90,10527
*data,2306A00518.HDF.No-Dryer,32.71,9086
*data,2306A00525.HDF,21.98,6106
*data,2306A00525.HDF.No-Dryer,20.77,5771
*data,2306A00532.HDF,27.83,7730
*data,2306A00532.HDF.No-Dryer,25.73,7146
*data,2306A00547.HDF,37.71,10476
*data,2306A00547.HDF.No-Dryer,32.97,9157
*data,2306A00570.HDF,21.70,6027
*data,2306A00570.HDF.No-Dryer,20.58,5717
*data,2306A00609.HDF,30.31,8419
*data,2306A00609.HDF.No-Dryer,26.43,7342
*data,2306A00628.HDF,38.90,10804
*data,2306A00628.HDF.No-Dryer,35.67,9908
*data,2306A00654.HDF,19.04,5290
*data,2306A00654.HDF.No-Dryer,17.79,4941
*data,2306A00691.HDF,27.04,7510
*data,2306A00691.HDF.No-Dryer,26.91,7475
*data,2306A00697.HDF,26.79,7442
*data,2306A00697.HDF.No-Dryer,26.46,7349
*data,2306A00747.HDF,26.31,7309
*data,2306A00747.HDF.No-Dryer,25.45,7069
*data,2306A00755.HDF,30.05,8348
*data,2306A00755.HDF.No-Dryer,27.46,7628
*data,2306A00765.HDF,19.82,5506
*data,2306A00765.HDF.No-Dryer,18.43,5119
*data,2306A00770.HDF,29.30,8138
*data,2306A00770.HDF.No-Dryer,28.59,7940
*data,2306A00780.HDF,25.41,7058
*data,2306A00780.HDF.No-Dryer,23.49,6526
*data,2306A00783.HDF,24.04,6678
*data,2306A00783.HDF.No-Dryer,23.63,6563
*data,2306A00878.HDF,33.42,9283
*data,2306A00878.HDF.No-Dryer,29.47,8186
*data,2306A01011.HDF,23.20,6443
*data,2306A01011.HDF.No-Dryer,23.06,6404
*data,2306A01065.HDF,25.37,7048
*data,2306A01065.HDF.No-Dryer,24.21,6725
*data,2306A01076.HDF,24.66,6851
*data,2306A01076.HDF.No-Dryer,24.56,6823
*data,2306A01115.HDF,26.97,7493
*data,2306A01115.HDF.No-Dryer,30.82,8561
*data,2306A01129.HDF,21.06,5851
*data,2306A01129.HDF.No-Dryer,19.98,5551
*data,2306A01139.HDF,33.02,9173
*data,2306A01139.HDF.No-Dryer,29.05,8070
*data,2306A01300.HDF,44.00,12223
*data,2306A01300.HDF.No-Dryer,40.86,11349
*data,2306A01322.HDF,22.28,6189
*data,2306A01322.HDF.No-Dryer,20.34,5649
*data,2306A01361.HDF,27.33,7591
*data,2306A01361.HDF.No-Dryer,25.58,7106
*data,2306A01398.HDF,33.64,9345
*data,2306A01398.HDF.No-Dryer,33.03,9174
*data,2306A01559.HDF,32.56,9045
*data,2306A01559.HDF.No-Dryer,31.79,8830
*data,2306A01591.HDF,27.33,7590
*data,2306A01591.HDF.No-Dryer,25.84,7177
*data,2306A01644.HDF,35.42,9839
*data,2306A01644.HDF.No-Dryer,33.27,9242
*data,2306A01664.HDF,30.73,8535
*data,2306A01664.HDF.No-Dryer,28.77,7993
*data,2306A01681.HDF,22.69,6303
*data,2306A01681.HDF.No-Dryer,22.69,6303
*data,2306A01699.HDF,27.26,7571
*data,2306A01699.HDF.No-Dryer,26.65,7402
*data,2306A01703.HDF,38.13,10592
*data,2306A01703.HDF.No-Dryer,38.13,10592
*data,2306A01750.HDF,21.77,6046
*data,2306A01750.HDF.No-Dryer,21.51,5974
*data,2306A01765.HDF,33.22,9229
*data,2306A01765.HDF.No-Dryer,31.18,8661
*data,2306A01786.HDF,29.77,8269
*data,2306A01786.HDF.No-Dryer,27.70,7695
*data,2306A01818.HDF,35.71,9919
*data,2306A01818.HDF.No-Dryer,32.06,8906
*data,2306A01841.HDF,26.64,7401
*data,2306A01841.HDF.No-Dryer,24.86,6905
*data,2306A01942.HDF,34.06,9460
*data,2306A01942.HDF.No-Dryer,30.03,8341
*data,2306A01943.HDF,27.40,7611
*data,2306A01943.HDF.No-Dryer,26.62,7394
*data,2307A00023.HDF,28.37,7882
*data,2307A00023.HDF.No-Dryer,28.37,7882
*data,2307A00143.HDF,32.05,8903
*data,2307A00143.HDF.No-Dryer,29.01,8060
*data,2307A00290.HDF,27.60,7666
*data,2307A00290.HDF.No-Dryer,26.67,7408
*data,2307A00314.HDF,29.53,8203
*data,2307A00314.HDF.No-Dryer,25.04,6955
*data,2307A00338.HDF,37.38,10384
*data,2307A00338.HDF.No-Dryer,36.84,10233
*data,2307A00356.HDF,25.77,7157
*data,2307A00356.HDF.No-Dryer,22.62,6284
*data,2307A00384.HDF,32.22,8951
*data,2307A00384.HDF.No-Dryer,29.55,8208
*data,2307A00425.HDF,30.46,8460
*data,2307A00425.HDF.No-Dryer,32.44,9011
*data,2307A00427.HDF,29.39,8164
*data,2307A00427.HDF.No-Dryer,27.37,7602
*data,2307A00436.HDF,35.66,9907
*data,2307A00436.HDF.No-Dryer,34.90,9694
*data,2307A00446.HDF,22.60,6277
*data,2307A00446.HDF.No-Dryer,22.08,6132
*data,2307A00457.HDF,29.26,8128
*data,2307A00457.HDF.No-Dryer,28.38,7884
*data,2307A00476.HDF,31.48,8744
*data,2307A00476.HDF.No-Dryer,30.79,8553
*data,2307A00482.HDF,23.34,6485
*data,2307A00482.HDF.No-Dryer,23.34,6485
*data,2307A00485.HDF,57.32,15923
*data,2307A00485.HDF.No-Dryer,50.08,13911
*data,2307A00490.HDF,26.98,7495
*data,2307A00490.HDF.No-Dryer,25.93,7202
*data,2307A00531.HDF,22.83,6342
*data,2307A00531.HDF.No-Dryer,27.24,7566
*data,2307A00542.HDF,29.53,8202
*data,2307A00542.HDF.No-Dryer,25.64,7122
*data,2307A00760.HDF,27.62,7673
*data,2307A00760.HDF.No-Dryer,24.64,6844
*data,2307A00801.HDF,25.32,7034
*data,2307A00801.HDF.No-Dryer,24.83,6897
*data,2307A00819.HDF,23.30,6473
*data,2307A00819.HDF.No-Dryer,22.09,6135
*data,2307A00830.HDF,30.26,8405
*data,2307A00830.HDF.No-Dryer,30.26,8405
*data,2307A00935.HDF,28.53,7926
*data,2307A00935.HDF.No-Dryer,27.93,7759
*data,2307A00962.HDF,29.55,8210
*data,2307A00962.HDF.No-Dryer,26.52,7367
*data,2307A00980.HDF,23.26,6461
*data,2307A00980.HDF.No-Dryer,22.41,6226
*data,2307A01009.HDF,30.74,8539
*data,2307A01009.HDF.No-Dryer,28.75,7986
*data,2307A01035.HDF,27.06,7516
*data,2307A01035.HDF.No-Dryer,26.14,7262
*data,2307A01040.HDF,23.56,6544
*data,2307A01040.HDF.No-Dryer,22.82,6339
*data,2307A01056.HDF,24.54,6815
*data,2307A01056.HDF.No-Dryer,23.87,6631
*data,2307A01106.HDF,48.72,13535
*data,2307A01106.HDF.No-Dryer,44.07,12241
*data,2307A01134.HDF,30.74,8540
*data,2307A01134.HDF.No-Dryer,30.74,8540
*data,2307A01187.HDF,20.04,5567
*data,2307A01187.HDF.No-Dryer,19.05,5291
*data,2307A01356.HDF,21.95,6099
*data,2307A01356.HDF.No-Dryer,21.16,5877
*data,2307A01365.HDF,25.15,6987
*data,2307A01365.HDF.No-Dryer,24.69,6858
*data,2307A01376.HDF,30.31,8419
*data,2307A01376.HDF.No-Dryer,29.32,8145
*data,2307A01390.HDF,30.87,8574
*data,2307A01390.HDF.No-Dryer,28.28,7856
*data,2307A01413.HDF,24.08,6688
*data,2307A01413.HDF.No-Dryer,23.32,6478
*data,2307A01418.HDF,28.27,7852
*data,2307A01418.HDF.No-Dryer,27.19,7552
*data,2307A01458.HDF,32.70,9083
*data,2307A01458.HDF.No-Dryer,30.38,8439
*data,2307A01527.HDF,32.01,8892
*data,2307A01527.HDF.No-Dryer,30.21,8392
*data,2307A01570.HDF,24.19,6720
*data,2307A01570.HDF.No-Dryer,23.98,6662
*data,2308A00061.HDF,30.79,8551
*data,2308A00061.HDF.No-Dryer,28.85,8013
*data,2308A00086.HDF,73.14,20317
*data,2308A00086.HDF.No-Dryer,68.34,18983
*data,2308A00096.HDF,43.10,11972
*data,2308A00096.HDF.No-Dryer,40.11,11141
*data,2308A00116.HDF,26.64,7400
*data,2308A00116.HDF.No-Dryer,26.37,7324
*data,2308A00185.HDF,37.22,10340
*data,2308A00185.HDF.No-Dryer,32.24,8957
*data,2308A00196.HDF,33.98,9439
*data,2308A00196.HDF.No-Dryer,33.98,9439
*data,2308A00219.HDF,29.61,8224
*data,2308A00219.HDF.No-Dryer,28.86,8017
*data,2308A00229.HDF,23.94,6649
*data,2308A00229.HDF.No-Dryer,23.52,6532
*data,2308A00242.HDF,44.05,12237
*data,2308A00242.HDF.No-Dryer,40.85,11347
*data,2308A00255.HDF,31.93,8868
*data,2308A00255.HDF.No-Dryer,31.29,8692
*data,2308A00257.HDF,32.85,9124
*data,2308A00257.HDF.No-Dryer,39.08,10857
*data,2308A00275.HDF,24.91,6918
*data,2308A00275.HDF.No-Dryer,23.72,6590
*data,2308A00324.HDF,33.20,9223
*data,2308A00324.HDF.No-Dryer,30.38,8440
*data,2308A00334.HDF,35.13,9759
*data,2308A00334.HDF.No-Dryer,33.89,9415
*data,2308A00357.HDF,30.16,8378
*data,2308A00357.HDF.No-Dryer,28.12,7811
*data,2308A00360.HDF,26.64,7399
*data,2308A00360.HDF.No-Dryer,25.21,7003
*data,2308A00389.HDF,28.60,7945
*data,2308A00389.HDF.No-Dryer,28.60,7945
*data,2308A00407.HDF,23.71,6586
*data,2308A00407.HDF.No-Dryer,22.79,6331
*data,2308A00422.HDF,32.69,9079
*data,2308A00422.HDF.No-Dryer,30.65,8515
*data,2308A00448.HDF,23.17,6437
*data,2308A00448.HDF.No-Dryer,22.00,6112
*data,2308A00454.HDF,32.78,9104
*data,2308A00454.HDF.No-Dryer,30.00,8335
*data,2308A00470.HDF,34.29,9526
*data,2308A00470.HDF.No-Dryer,32.15,8930
*data,2308A00585.HDF,26.89,7469
*data,2308A00585.HDF.No-Dryer,27.41,7613
*data,2308A00594.HDF,26.61,7391
*data,2308A00594.HDF.No-Dryer,26.04,7234
*data,2308A00595.HDF,33.48,9299
*data,2308A00595.HDF.No-Dryer,33.48,9299
*data,2308A00615.HDF,26.44,7344
*data,2308A00615.HDF.No-Dryer,26.44,7344
*data,2308A00637.HDF,23.69,6581
*data,2308A00637.HDF.No-Dryer,22.39,6218
*data,2308A00694.HDF,24.92,6923
*data,2308A00694.HDF.No-Dryer,24.87,6908
*data,2308A00701.HDF,31.04,8622
*data,2308A00701.HDF.No-Dryer,29.97,8324
*data,2309A00039.HDF,29.39,8163
*data,2309A00039.HDF.No-Dryer,26.80,7444
*data,2309A00043.HDF,25.61,7113
*data,2309A00043.HDF.No-Dryer,23.75,6596
*data,2309A00061.HDF,27.42,7616
*data,2309A00061.HDF.No-Dryer,24.58,6829
*data,2309A00125.HDF,31.16,8654
*data,2309A00125.HDF.No-Dryer,31.16,8654
*data,2309A00206.HDF,38.92,10811
*data,2309A00206.HDF.No-Dryer,35.20,9777
*data,2309A00310.HDF,21.80,6056
*data,2309A00310.HDF.No-Dryer,20.15,5597
*data,2309A00339.HDF,24.95,6931
*data,2309A00339.HDF.No-Dryer,24.95,6931
*data,2309A00348.HDF,25.82,7173
*data,2309A00348.HDF.No-Dryer,25.03,6952
*data,2309A00410.HDF,26.48,7356
*data,2309A00410.HDF.No-Dryer,24.22,6728
*data,2309A00421.HDF,24.57,6825
*data,2309A00421.HDF.No-Dryer,23.43,6509
*data,2309A00429.HDF,22.80,6333
*data,2309A00429.HDF.No-Dryer,21.46,5960
*data,2309A00467.HDF,25.74,7151
*data,2309A00467.HDF.No-Dryer,24.69,6860
*data,2310A00025.HDF,24.26,6740
*data,2310A00025.HDF.No-Dryer,23.95,6652
*data,2310A00029.HDF,30.73,8535
*data,2310A00029.HDF.No-Dryer,28.08,7799
*data,2310A00064.HDF,23.53,6537
*data,2310A00064.HDF.No-Dryer,22.93,6370
*data,2310A00136.HDF,43.04,11955
*data,2310A00136.HDF.No-Dryer,42.73,11869
*data,2310A00264.HDF,21.87,6075
*data,2310A00264.HDF.No-Dryer,21.05,5846
*data,2310A00265.HDF,27.47,7630
*data,2310A00265.HDF.No-Dryer,25.06,6962
*data,2310A00305.HDF,19.88,5523
*data,2310A00305.HDF.No-Dryer,19.49,5414
*data,2310A00340.HDF,24.86,6907
*data,2310A00340.HDF.No-Dryer,22.58,6271
*data,2310A00498.HDF,17.88,4967
*data,2310A00498.HDF.No-Dryer,15.86,4405
*data,2310A00578.HDF,25.65,7125
*data,2310A00578.HDF.No-Dryer,25.65,7125
*data,2310A00582.HDF,32.83,9120
*data,2310A00582.HDF.No-Dryer,30.78,8549
*data,2310A00598.HDF,24.68,6854
*data,2310A00598.HDF.No-Dryer,21.92,6090
*data,2310A00611.HDF,25.21,7003
*data,2310A00611.HDF.No-Dryer,24.08,6690
*data,2310A00722.HDF,20.69,5748
*data,2310A00722.HDF.No-Dryer,19.76,5488
*data,2310A00812.HDF,22.62,6284
*data,2310A00812.HDF.No-Dryer,21.15,5874
*data,2310A00814.HDF,23.26,6462
*data,2310A00814.HDF.No-Dryer,22.81,6335
*data,2310A00821.HDF,26.55,7374
*data,2310A00821.HDF.No-Dryer,24.92,6923
*data,2310A00836.HDF,23.11,6420
*data,2310A00836.HDF.No-Dryer,22.59,6276
*data,2310A00850.HDF,23.97,6657
*data,2310A00850.HDF.No-Dryer,22.87,6352
*data,2310A00871.HDF,24.13,6702
*data,2310A00871.HDF.No-Dryer,22.70,6305
*data,2310A00941.HDF,27.56,7654
*data,2310A00941.HDF.No-Dryer,26.27,7297
*data,2310A00976.HDF,19.80,5501
