*title,can_gen_high_Y1,,,,,,,,
*note,Each row corresponds to 5 minutes. The first row starts Jan 1 12:00,,,,,,,,
*header,Lights,Refrigerator,Stove,Dishwasher,Washer,Dryer,Freezer,Other_appliances,
*data,820,0,0,0,0,0,0,62,882
*data,820,0,0,0,0,0,0,62,882
*data,820,0,0,0,0,0,0,62,882
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,159,0,0,0,0,0,62,221
*data,0,501,0,0,0,0,79,62,642
*data,0,484,0,0,0,0,249,62,795
*data,0,484,0,0,0,0,240,62,787
*data,0,468,0,0,0,0,240,62,770
*data,0,320,0,0,0,0,232,1062,1614
*data,0,0,0,0,0,0,159,1062,1221
*data,0,0,0,0,0,0,0,1062,1062
*data,0,0,0,0,0,0,0,1062,1062
*data,0,0,0,0,0,0,0,1242,1242
*data,0,0,0,0,0,0,0,1242,1242
*data,0,0,0,0,0,0,0,1242,1242
*data,0,0,0,0,0,0,0,1242,1242
*data,0,0,0,0,0,0,0,1242,1242
*data,0,159,0,0,0,0,0,1242,1401
*data,0,501,0,0,0,0,79,1242,1822
*data,0,484,0,0,0,0,249,1242,1975
*data,200,484,0,0,0,0,240,1242,2167
*data,200,468,0,0,0,0,240,1242,2150
*data,200,320,0,0,0,0,232,1272,2024
*data,1020,0,0,0,0,0,159,1092,2271
*data,1140,0,0,0,0,0,0,1092,2232
*data,940,0,0,0,0,0,0,1092,2032
*data,820,0,0,0,0,0,0,1092,1912
*data,820,0,0,0,0,0,0,1092,1912
*data,820,0,0,0,0,0,0,92,912
*data,820,0,0,0,0,0,0,92,912
*data,820,0,0,0,0,0,0,92,912
*data,820,159,0,0,0,0,0,1592,2571
*data,1220,501,0,0,0,0,79,1592,3392
*data,820,484,0,0,0,0,249,1592,3145
*data,1060,484,0,0,0,0,240,1592,3377
*data,1060,468,0,0,0,0,240,1592,3360
*data,1060,320,0,0,0,0,232,1592,3204
*data,1060,0,0,0,0,0,159,1592,2811
*data,1260,0,0,0,0,0,0,1592,2852
*data,1660,0,0,0,0,0,0,1562,3222
*data,1660,0,0,0,0,0,0,1562,3222
*data,1900,0,0,0,0,0,0,1737,3637
*data,2020,0,0,0,0,0,0,1737,3757
*data,2020,0,1600,0,0,0,0,237,3857
*data,1200,0,1600,0,0,0,0,337,3137
*data,1200,159,1600,0,0,0,0,337,3296
*data,1320,501,0,0,0,0,79,337,2237
*data,1320,484,0,0,0,0,249,587,2640
*data,1320,484,0,0,0,0,240,667,2712
*data,1320,468,0,0,0,0,240,667,2695
*data,1560,320,0,0,0,0,232,667,2779
*data,1960,0,0,0,0,0,159,667,2786
*data,1960,0,0,0,0,0,0,847,2807
*data,1840,0,0,0,0,0,0,612,2452
*data,2000,0,0,0,0,0,0,612,2612
*data,2000,0,0,0,0,0,0,362,2362
*data,1760,0,0,0,0,0,0,362,2122
*data,1760,0,0,0,0,0,0,362,2122
*data,1880,0,0,0,0,0,0,362,2242
*data,1520,159,0,0,0,0,0,542,2221
*data,2220,501,0,0,0,0,79,722,3522
*data,2260,484,0,0,0,0,249,722,3715
*data,1860,484,0,0,0,0,240,542,3127
*data,1860,468,0,0,0,0,240,542,3110
*data,1860,320,0,0,0,0,232,362,2774
*data,1460,0,0,0,0,0,159,362,1981
*data,1460,0,0,0,0,0,0,462,1922
*data,640,0,0,0,0,0,0,462,1102
*data,640,0,0,0,0,0,0,462,1102
*data,640,0,0,0,0,0,0,462,1102
*data,400,0,0,0,0,0,0,242,642
*data,640,0,0,0,0,0,0,242,882
*data,640,0,0,0,0,0,0,312,952
*data,1460,159,0,0,0,0,0,312,1931
*data,1060,501,0,0,0,0,79,312,1952
*data,1060,484,0,0,0,0,249,312,2105
*data,1060,484,0,0,0,0,240,412,2197
*data,1260,468,0,0,0,0,240,412,2380
*data,1260,320,0,0,0,0,232,412,2224
*data,1260,0,0,0,0,0,159,452,1871
*data,1460,0,0,0,0,0,0,452,1912
*data,1460,0,0,0,0,0,0,452,1912
*data,640,0,0,0,0,0,0,452,1092
*data,640,0,0,0,0,0,0,452,1092
*data,840,0,0,0,0,0,0,322,1162
*data,840,0,0,0,0,0,0,322,1162
*data,840,0,0,0,0,0,0,322,1162
*data,1080,159,0,0,0,0,0,322,1561
*data,880,501,0,0,0,0,79,422,1882
*data,880,484,0,0,0,0,249,422,2035
*data,680,484,0,0,0,0,240,322,1727
*data,680,468,0,0,0,0,240,572,1960
*data,680,320,0,0,0,0,232,572,1804
*data,680,0,0,0,0,0,159,532,1371
*data,440,0,0,0,0,0,0,532,972
*data,440,0,0,0,0,0,0,2032,2472
*data,440,0,0,0,0,0,0,2032,2472
*data,440,0,0,0,0,0,0,1962,2402
*data,440,0,0,0,0,0,0,1842,2282
*data,440,0,0,0,0,0,0,1842,2282
*data,440,0,0,0,0,0,0,1842,2282
*data,440,159,0,0,0,0,0,1842,2441
*data,440,501,0,0,0,0,79,1842,2862
*data,440,484,0,0,0,0,249,1842,3015
*data,680,484,0,0,0,0,240,1842,3247
*data,440,468,0,0,0,0,240,1842,2990
*data,240,320,0,0,0,0,232,1592,2384
*data,240,0,0,0,0,0,159,1592,1991
*data,240,0,0,0,0,0,0,1592,1832
*data,240,0,0,0,0,0,0,1592,1832
*data,240,0,0,0,0,0,0,1592,1832
*data,240,0,0,0,0,0,0,1592,1832
*data,360,0,0,0,0,0,0,1592,1952
*data,240,0,0,0,0,0,0,1592,1832
*data,240,0,0,0,0,0,0,1592,1832
*data,240,159,0,0,0,0,0,1592,1991
*data,240,501,0,0,0,0,79,92,912
*data,240,484,0,0,0,0,249,62,1035
*data,0,484,0,0,0,0,240,162,887
*data,0,468,0,0,0,0,240,162,870
*data,0,320,0,0,0,0,232,162,714
*data,0,0,0,0,0,0,159,162,321
*data,0,0,0,0,0,0,0,162,162
*data,240,242,0,0,0,0,0,342,824
*data,240,234,0,0,0,0,0,342,816
*data,240,160,0,0,0,0,0,242,642
*data,240,0,0,0,0,0,0,242,482
*data,240,0,0,0,0,0,79,242,561
*data,240,80,0,0,0,0,249,242,810
*data,240,251,0,0,0,0,240,242,973
*data,240,242,0,0,0,0,240,62,785
*data,240,242,0,0,0,0,232,62,776
*data,240,234,0,0,0,0,159,62,695
*data,120,160,0,0,0,0,0,62,342
*data,120,80,0,0,0,0,0,62,262
*data,0,251,0,0,0,0,0,62,313
*data,0,242,0,0,0,0,0,312,554
*data,0,242,0,0,0,0,0,312,554
*data,0,234,0,0,0,0,0,312,546
*data,0,160,0,0,0,0,0,312,472
*data,0,0,0,0,0,0,0,312,312
*data,0,0,0,0,0,0,79,312,391
*data,0,80,0,0,0,0,249,312,640
*data,0,251,0,0,0,0,240,312,803
*data,0,242,0,0,0,0,240,317,800
*data,0,242,0,0,0,0,232,317,791
*data,0,234,0,0,0,0,159,317,710
*data,0,160,0,0,0,0,0,317,477
*data,0,80,0,0,0,0,0,317,397
*data,0,251,0,0,0,0,0,167,418
*data,0,242,0,0,0,0,0,167,409
*data,0,242,0,0,0,0,0,162,404
*data,0,234,0,0,0,0,0,282,516
*data,0,160,0,0,0,0,0,282,442
*data,0,0,0,0,0,0,0,282,282
*data,0,0,0,0,0,0,79,162,241
*data,0,80,0,0,0,0,249,162,490
*data,0,251,0,0,0,0,240,162,653
*data,0,242,0,0,0,0,240,162,645
*data,0,242,0,0,0,0,232,162,636
*data,0,234,0,0,0,0,159,62,455
*data,0,160,0,0,0,0,0,62,222
*data,0,80,0,0,0,0,0,62,142
*data,0,251,0,0,0,0,0,62,313
*data,0,242,0,0,0,0,0,62,304
*data,0,242,0,0,0,0,0,62,304
*data,0,234,0,0,0,0,0,62,296
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,79,62,141
*data,0,80,0,0,0,0,249,62,390
*data,0,251,0,0,0,0,240,62,553
*data,120,242,0,0,0,0,240,62,665
*data,120,242,0,0,0,0,232,62,656
*data,120,234,0,0,0,0,159,62,575
*data,120,160,0,0,0,0,0,92,372
*data,120,80,0,0,0,0,0,92,292
*data,120,251,0,0,0,0,0,92,463
*data,0,242,0,0,0,0,0,92,334
*data,0,242,0,0,0,0,0,92,334
*data,0,234,0,0,0,0,0,92,326
*data,0,160,0,0,0,0,0,92,252
*data,0,0,0,0,0,0,0,92,92
*data,400,0,0,0,0,0,79,132,611
*data,400,80,0,0,0,0,249,132,860
*data,800,251,0,0,0,0,240,102,1393
*data,800,242,0,0,0,0,240,102,1385
*data,400,242,0,0,0,0,232,102,976
*data,400,234,0,0,0,0,159,282,1075
*data,400,160,0,0,0,0,0,282,842
*data,400,80,0,0,0,0,0,282,762
*data,400,251,0,0,0,0,0,242,893
*data,400,242,0,0,0,0,0,242,884
*data,400,242,0,0,0,0,0,242,884
*data,400,234,0,0,0,0,0,242,876
*data,400,160,0,0,0,0,0,247,807
*data,400,0,0,0,0,0,0,247,647
*data,400,0,0,0,0,0,79,247,726
*data,400,80,0,0,0,0,249,247,975
*data,400,251,0,0,0,0,240,247,1138
*data,400,242,0,0,0,0,240,247,1130
*data,400,242,0,0,0,0,232,247,1121
*data,400,234,0,0,0,0,159,247,1040
*data,400,160,0,0,0,0,0,247,807
*data,400,80,0,0,0,0,0,247,727
*data,400,251,0,0,0,0,0,247,898
*data,400,242,0,0,0,0,0,247,889
*data,0,242,0,0,0,0,0,247,489
*data,0,234,0,0,0,0,0,247,481
*data,120,160,0,0,0,0,0,67,347
*data,120,0,0,0,0,0,0,67,187
*data,120,0,0,0,0,0,79,67,266
*data,120,80,0,0,0,0,249,67,515
*data,120,251,0,0,0,0,240,67,678
*data,120,242,0,0,0,0,240,67,670
*data,120,242,0,0,0,0,232,67,661
*data,120,234,0,0,0,0,159,67,580
*data,120,160,0,0,0,0,0,67,347
*data,120,80,0,0,0,0,0,67,267
*data,120,251,0,0,0,0,0,162,533
*data,120,242,0,0,0,0,0,62,424
*data,120,242,0,0,505,0,0,62,929
*data,120,234,0,0,505,0,0,62,921
*data,240,160,0,0,505,0,0,62,967
*data,240,0,0,0,0,0,0,62,302
*data,240,0,0,0,0,0,79,62,381
*data,240,80,0,0,505,0,249,62,1135
*data,240,251,0,0,505,0,240,62,1298
*data,240,242,0,0,505,0,240,62,1290
*data,240,242,0,0,0,0,232,312,1026
*data,120,234,0,0,0,0,159,312,825
*data,120,160,0,0,0,0,0,312,592
*data,120,80,0,0,0,0,0,312,512
*data,940,251,0,0,0,0,0,312,1503
*data,940,242,0,0,0,0,0,312,1494
*data,940,242,0,0,0,0,0,312,1494
*data,940,234,0,0,0,0,0,312,1486
*data,940,160,0,0,0,0,0,312,1412
*data,940,0,0,0,0,0,0,312,1252
*data,120,0,0,0,0,0,79,312,511
*data,240,80,0,0,0,0,249,312,880
*data,240,251,0,0,0,0,240,312,1043
*data,240,242,0,0,0,4115,240,312,5150
*data,240,242,0,0,0,4115,232,312,5141
*data,240,234,0,0,0,4115,159,312,5060
*data,240,160,0,0,0,4115,0,312,4827
*data,240,80,0,0,0,4115,0,312,4747
*data,120,251,0,0,0,4115,0,312,4798
*data,120,242,0,0,0,4115,0,312,4789
*data,120,242,0,0,0,4115,0,312,4789
*data,120,234,0,0,0,4115,0,312,4781
*data,120,160,0,0,0,4115,0,62,4457
*data,120,0,0,0,0,4115,0,62,4297
*data,0,0,0,0,0,4115,79,102,4296
*data,0,80,0,0,0,0,249,102,430
*data,0,251,0,0,0,0,240,102,593
*data,0,242,0,0,0,0,240,102,585
*data,0,242,0,0,0,0,232,102,576
*data,0,234,0,0,0,0,159,102,495
*data,0,160,0,0,0,0,0,102,262
*data,0,80,0,0,0,0,0,102,182
*data,0,251,1600,0,0,0,0,102,1953
*data,0,242,1600,0,0,0,0,102,1944
*data,0,242,1600,0,0,0,0,62,1904
*data,0,234,1600,0,0,0,0,62,1896
*data,0,160,1600,0,0,0,0,62,1822
*data,0,0,1600,0,0,0,0,62,1662
*data,0,0,0,0,0,0,79,62,141
*data,0,80,0,0,0,0,249,62,390
*data,0,251,0,0,0,0,240,62,553
*data,0,242,0,0,0,0,240,62,545
*data,0,242,0,0,0,0,232,62,536
*data,0,890,0,0,0,0,159,62,1111
*data,0,80,0,0,0,0,0,62,142
*data,0,80,0,0,0,0,0,62,142
*data,0,251,0,0,0,0,0,62,313
*data,0,242,0,0,0,0,0,62,304
*data,0,242,0,0,0,0,0,62,304
*data,0,314,0,0,0,0,0,62,376
*data,0,411,0,0,0,0,0,62,473
*data,0,259,0,0,0,0,0,162,421
*data,0,251,0,0,0,0,79,192,522
*data,0,242,0,0,0,0,249,192,683
*data,0,242,0,0,0,0,240,192,675
*data,0,234,0,0,0,0,240,192,666
*data,0,242,0,0,0,0,883,162,1288
*data,0,234,0,0,0,0,79,62,375
*data,0,201,0,0,0,0,0,62,263
*data,0,159,0,0,0,0,0,62,221
*data,240,251,0,0,0,0,0,62,553
*data,240,242,0,0,0,0,0,62,544
*data,240,242,0,0,0,0,79,62,623
*data,240,234,0,0,0,0,249,162,885
*data,240,160,0,0,0,0,257,162,819
*data,240,0,0,0,0,0,249,162,651
*data,200,0,0,0,0,0,240,162,602
*data,200,80,0,0,0,0,240,192,712
*data,200,251,0,0,0,0,232,192,875
*data,200,242,0,0,0,0,240,192,875
*data,200,242,0,0,0,0,232,192,866
*data,200,234,0,0,0,0,199,192,825
*data,200,160,0,0,0,0,79,192,631
*data,400,80,0,0,0,0,0,292,772
*data,600,251,0,0,0,0,0,292,1143
*data,600,242,0,0,0,0,0,292,1134
*data,600,242,0,0,0,0,0,292,1134
*data,400,234,0,0,0,0,0,292,926
*data,400,160,0,0,0,0,0,292,852
*data,400,0,0,0,0,0,0,292,692
*data,400,0,0,0,0,0,79,292,771
*data,400,80,0,0,0,0,249,372,1100
*data,400,251,0,0,0,0,240,372,1263
*data,400,242,0,0,0,0,240,347,1230
*data,400,242,0,0,0,0,232,347,1221
*data,400,234,0,0,0,0,159,347,1140
*data,640,160,0,0,0,0,0,247,1047
*data,640,80,0,0,0,0,0,427,1147
*data,440,251,0,0,0,0,0,427,1118
*data,560,242,0,0,0,0,0,247,1049
*data,560,242,0,0,0,0,0,247,1049
*data,960,234,0,0,0,0,0,247,1441
*data,960,160,0,0,0,0,0,242,1362
*data,960,0,0,0,0,0,0,247,1207
*data,960,0,0,0,0,0,79,247,1286
*data,1200,80,0,0,0,0,249,247,1775
*data,1000,251,0,0,0,0,240,247,1738
*data,1000,242,0,0,0,0,240,247,1730
*data,1000,242,0,0,0,0,232,247,1721
*data,1000,234,0,0,0,0,159,247,1640
*data,880,160,0,0,0,0,0,247,1287
*data,880,80,0,0,0,0,0,67,1027
*data,880,251,0,0,0,0,0,1067,2198
*data,880,242,0,0,0,0,0,1067,2189
*data,880,242,0,0,0,0,0,1067,2189
*data,880,890,1600,0,0,0,0,1067,4437
*data,640,80,1600,0,0,0,0,1062,3382
*data,1460,0,1600,0,0,0,0,1062,4122
*data,2280,0,1600,0,0,0,79,1062,5021
*data,2280,80,1600,0,0,0,249,1062,5270
*data,2400,251,1600,0,0,0,240,1242,5733
*data,2400,322,1600,0,0,0,240,1242,5804
*data,2160,493,0,0,0,0,232,1242,4127
*data,940,493,0,0,0,0,159,1242,2834
*data,940,411,0,0,0,0,0,1242,2593
*data,1020,242,0,0,0,0,0,1062,2324
*data,1020,242,0,0,0,0,0,1062,2324
*data,600,234,0,0,0,0,0,1062,1896
*data,600,242,0,0,0,0,0,1062,1904
*data,600,234,1600,0,0,0,0,1102,3536
*data,600,201,1600,0,505,0,0,1102,4008
*data,1000,80,1600,0,505,0,0,1202,4387
*data,600,0,1600,0,505,0,79,1202,3986
*data,600,80,1600,0,0,0,249,1202,3730
*data,600,251,1600,0,0,0,240,1202,3893
*data,1420,242,1600,0,505,0,240,202,4210
*data,1420,242,1600,0,505,0,232,452,4451
*data,1420,234,1600,0,505,0,159,452,4370
*data,1660,160,1600,0,0,0,0,452,3872
*data,1660,80,1600,0,0,0,0,452,3792
*data,1780,251,1600,0,0,0,0,452,4083
*data,1780,242,1600,0,0,0,0,452,4074
*data,1820,242,0,0,0,0,0,352,2414
*data,1820,234,0,0,0,0,0,102,2156
*data,2220,160,0,0,0,0,0,102,2482
*data,2220,0,0,0,0,0,0,102,2322
*data,2500,0,0,0,0,0,79,102,2681
*data,2260,80,0,0,0,4115,249,102,6805
*data,2260,251,0,0,0,4115,240,62,6928
*data,2260,242,0,0,0,4115,240,62,6920
*data,2260,242,0,0,0,4115,232,92,6941
*data,2680,234,0,0,0,4115,159,92,7280
*data,2680,160,0,0,0,4115,0,92,7047
*data,2680,80,0,0,0,4115,0,92,6967
*data,1860,251,0,0,0,0,0,92,2203
*data,1460,242,0,0,0,0,0,192,1894
*data,1460,242,0,0,0,0,0,192,1894
*data,1460,234,0,0,0,0,0,192,1886
*data,2280,160,0,0,0,0,0,192,2632
*data,2280,0,0,0,0,0,0,162,2442
*data,2280,0,0,0,0,0,79,162,2521
*data,2280,80,0,0,0,0,249,192,2800
*data,2280,251,0,0,0,0,240,192,2963
*data,2280,242,0,0,0,0,240,192,2955
*data,2280,242,0,0,0,0,232,1162,3916
*data,2280,234,0,0,0,0,159,1162,3835
*data,1640,160,0,0,0,0,0,1162,2962
*data,1640,80,0,0,0,0,0,1162,2882
*data,1640,251,0,0,0,0,0,1412,3303
*data,1640,242,0,0,0,0,0,1412,3294
*data,1640,242,0,0,0,0,0,1412,3294
*data,1840,234,0,0,0,0,0,1412,3486
*data,1840,160,0,0,0,0,0,412,2412
*data,1840,0,0,0,0,0,0,312,2152
*data,1020,0,0,0,0,0,79,312,1411
*data,1020,80,0,0,0,0,249,312,1660
*data,1020,251,0,0,0,0,240,312,1823
*data,1020,242,0,0,0,0,240,562,2065
*data,1020,242,0,0,0,0,232,562,2056
*data,200,234,0,0,0,0,159,342,935
*data,200,160,0,0,0,0,0,342,702
*data,200,80,0,0,0,0,0,342,622
*data,200,251,0,0,0,0,0,342,793
*data,200,242,0,0,0,0,0,342,784
*data,200,242,0,0,0,0,0,342,784
*data,200,234,0,0,0,0,0,342,776
*data,200,160,0,0,0,0,0,342,702
*data,400,0,0,0,0,0,0,342,742
*data,400,0,0,0,0,0,79,342,821
*data,400,80,0,0,0,0,249,342,1070
*data,400,251,0,0,0,0,240,92,983
*data,0,242,0,0,0,0,240,92,575
*data,0,0,0,0,0,0,240,267,507
*data,0,0,0,0,0,0,240,267,507
*data,0,80,0,0,0,0,232,267,579
*data,0,251,0,0,0,0,159,167,576
*data,0,242,0,0,0,0,0,1667,1909
*data,0,242,0,0,0,0,0,1567,1809
*data,0,970,0,0,0,0,0,1567,2537
*data,0,330,0,0,0,0,0,1567,1897
*data,0,242,0,0,0,0,0,1562,1804
*data,0,242,0,0,0,0,0,1562,1804
*data,0,234,0,0,0,0,0,1562,1796
*data,0,160,0,0,0,0,0,1562,1722
*data,0,80,0,0,0,0,79,1562,1721
*data,0,251,0,0,0,0,249,1562,2061
*data,0,259,0,0,0,0,240,1562,2061
*data,0,251,0,0,0,0,240,1562,2053
*data,0,242,0,0,0,0,232,1562,2036
*data,0,242,0,0,0,0,159,1562,1963
*data,0,234,0,0,0,0,0,1562,1796
*data,0,242,0,0,0,0,0,1562,1804
*data,0,314,0,0,0,0,0,1562,1876
*data,0,451,0,0,0,0,0,1562,2013
*data,0,322,0,0,0,0,0,1562,1884
*data,0,242,0,0,0,0,0,1562,1804
*data,0,234,0,0,0,0,0,1562,1796
*data,0,160,0,0,0,0,0,1562,1722
*data,0,0,0,0,0,0,79,1562,1641
*data,0,0,0,0,0,0,249,1662,1911
*data,0,0,0,0,0,0,240,162,402
*data,0,0,0,0,0,0,240,162,402
*data,0,80,0,0,0,0,232,162,474
*data,0,251,0,0,0,0,159,162,571
*data,0,242,0,0,0,0,0,162,404
*data,0,242,0,0,0,0,0,162,404
*data,0,314,0,0,0,0,0,162,476
*data,0,411,0,0,0,0,0,162,573
*data,0,242,0,0,0,0,0,412,654
*data,0,242,0,0,0,0,0,312,554
*data,0,234,0,0,0,0,0,312,546
*data,0,160,0,0,0,0,0,312,472
*data,0,0,0,0,0,0,79,312,391
*data,0,0,0,0,0,0,249,62,311
*data,0,0,0,0,0,0,240,312,552
*data,0,0,0,0,0,0,240,312,552
*data,0,80,0,0,0,0,232,312,624
*data,0,251,0,0,0,0,159,312,721
*data,0,242,0,0,0,0,0,312,554
*data,0,242,0,0,0,0,0,312,554
*data,0,314,0,0,0,0,0,312,626
*data,0,411,0,0,0,0,0,312,723
*data,0,242,0,0,0,0,0,312,554
*data,0,242,0,0,0,0,0,312,554
*data,0,234,0,0,0,0,0,312,546
*data,0,160,0,0,0,0,0,312,472
*data,0,0,0,0,0,0,79,312,391
*data,0,0,0,0,0,0,249,312,561
*data,0,0,0,0,0,0,240,312,552
*data,0,0,0,0,0,0,240,312,552
*data,0,80,0,0,0,0,232,312,624
*data,0,251,0,0,0,0,159,312,721
*data,0,242,0,0,0,0,0,92,334
*data,0,242,0,0,0,0,0,92,334
*data,0,314,0,0,0,0,0,92,406
*data,0,411,0,0,0,0,0,92,503
*data,0,242,0,0,0,0,0,92,334
*data,0,242,0,0,0,0,0,92,334
*data,0,234,0,0,0,0,0,92,326
*data,0,160,0,0,0,0,0,92,252
*data,0,0,0,0,0,0,79,92,171
*data,0,0,0,0,0,0,249,92,341
*data,0,0,0,0,0,0,240,92,332
*data,0,0,0,0,0,0,240,92,332
*data,820,80,0,0,0,0,883,92,1875
*data,1640,251,0,0,0,0,79,122,2092
*data,1640,242,0,0,0,0,0,122,2004
*data,1640,242,0,0,0,0,0,122,2004
*data,1640,314,0,0,0,0,0,122,2076
*data,1640,411,0,0,0,0,0,92,2143
*data,1640,242,0,0,0,0,79,92,2053
*data,1640,242,0,0,0,0,249,92,2223
*data,1640,234,0,0,0,0,257,192,2323
*data,1640,160,0,0,0,0,249,192,2241
*data,1640,0,0,0,0,0,240,192,2072
*data,1640,0,0,0,0,0,240,192,2072
*data,1640,0,0,0,0,0,232,122,1994
*data,1640,0,0,0,0,0,240,122,2002
*data,1640,80,0,0,0,0,232,122,2074
*data,1640,251,0,0,0,0,199,122,2212
*data,2460,242,0,0,0,0,79,122,2903
*data,2460,242,0,0,0,0,0,152,2854
*data,2460,314,0,0,0,0,0,152,2926
*data,2460,411,0,0,0,0,0,152,3023
*data,2460,242,0,0,0,0,0,152,2854
*data,1640,242,0,0,0,0,0,152,2034
*data,1640,234,0,0,0,0,0,152,2026
*data,0,160,0,0,0,0,0,152,312
*data,0,0,0,0,0,0,79,372,451
*data,0,0,0,0,0,0,249,372,621
*data,0,0,0,0,0,0,240,372,612
*data,0,0,0,0,0,0,240,372,612
*data,0,80,0,0,0,0,232,342,654
*data,0,251,0,0,0,0,159,342,751
*data,0,242,0,0,0,0,0,342,584
*data,0,242,0,0,0,0,0,372,614
*data,0,314,1600,0,0,0,0,372,2286
*data,0,411,1600,0,0,0,0,372,2383
*data,0,242,1600,0,0,0,0,372,2214
*data,0,242,1600,0,0,0,0,372,2214
*data,0,234,1600,0,0,0,0,372,2206
*data,0,160,1600,0,0,0,0,372,2132
*data,0,0,1600,0,0,0,79,372,2051
*data,0,0,1600,0,0,0,249,342,2191
*data,0,0,0,0,0,0,240,342,582
*data,0,0,0,0,0,0,240,312,552
*data,400,80,0,0,0,0,232,312,1024
*data,400,251,0,0,0,0,159,312,1121
*data,400,242,0,0,0,0,0,62,704
*data,400,242,0,0,0,0,0,62,704
*data,400,314,0,0,0,0,0,62,776
*data,400,411,0,0,0,0,0,62,873
*data,400,242,0,0,0,0,0,62,704
*data,400,242,0,0,0,0,0,62,704
*data,400,234,0,0,0,0,0,62,696
*data,400,160,0,0,0,0,0,62,622
*data,400,0,0,0,0,0,79,62,541
*data,400,0,0,0,0,0,249,242,891
*data,400,0,0,0,0,0,240,242,882
*data,400,0,0,0,0,0,240,1062,1702
*data,400,80,0,0,0,0,232,62,774
*data,400,251,0,0,0,0,159,62,871
*data,400,242,0,0,0,0,0,62,704
*data,400,242,0,0,0,0,0,62,704
*data,0,314,0,0,0,0,0,62,376
*data,0,411,0,0,0,0,0,62,473
*data,0,242,0,0,0,0,0,62,304
*data,0,242,0,0,0,0,0,62,304
*data,0,234,0,0,0,0,0,62,296
*data,0,160,0,0,0,0,0,312,472
*data,0,0,0,0,0,0,79,312,391
*data,0,0,0,0,0,0,249,62,311
*data,0,0,0,0,0,0,240,62,302
*data,0,0,0,0,0,0,240,62,302
*data,0,80,0,0,0,0,232,162,474
*data,0,251,0,0,0,0,159,162,571
*data,0,242,0,0,0,0,0,162,404
*data,0,242,0,0,0,0,0,262,504
*data,0,314,1600,0,0,0,0,262,2176
*data,0,411,1600,0,0,0,0,162,2173
*data,0,242,1600,0,0,0,0,62,1904
*data,0,242,1600,0,0,0,0,62,1904
*data,0,890,1600,0,0,0,0,92,2582
*data,200,80,1600,0,0,0,0,92,1972
*data,200,0,1600,0,0,0,79,92,1971
*data,200,0,1600,0,0,0,249,92,2141
*data,440,0,1600,0,0,0,240,92,2372
*data,440,0,1600,0,0,0,240,92,2372
*data,440,159,1600,0,0,0,232,92,2523
*data,440,501,0,0,0,0,159,92,1192
*data,440,501,0,0,0,0,0,62,1003
*data,440,493,0,0,0,0,0,62,995
*data,440,476,0,0,0,0,0,62,978
*data,440,402,0,0,0,0,0,62,904
*data,440,234,0,0,0,0,0,62,736
*data,440,242,0,0,0,0,0,62,744
*data,440,234,0,0,0,0,0,62,736
*data,440,201,0,0,0,0,0,62,703
*data,200,80,0,0,0,0,79,62,421
*data,200,0,0,0,0,0,249,62,511
*data,200,0,0,0,0,0,240,62,502
*data,200,0,0,0,0,0,240,92,532
*data,200,80,0,0,0,0,232,92,604
*data,0,251,0,0,0,0,159,92,501
*data,0,242,0,0,0,0,0,92,334
*data,0,242,0,0,0,0,0,92,334
*data,0,314,0,0,0,0,0,62,376
*data,0,411,0,0,0,0,0,62,473
*data,0,242,0,0,0,0,0,62,304
*data,0,242,0,0,0,0,0,62,304
*data,0,234,0,0,0,0,0,62,296
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,79,62,141
*data,0,0,0,0,0,0,249,62,311
*data,0,0,0,0,0,0,240,62,302
*data,820,0,0,0,0,0,240,62,1122
*data,820,80,0,0,0,0,232,62,1194
*data,820,251,0,0,0,0,159,62,1291
*data,820,242,0,0,0,0,0,62,1124
*data,820,242,0,0,0,0,0,1562,2624
*data,820,314,0,0,0,0,0,1562,2696
*data,820,411,0,0,0,0,0,1562,2793
*data,820,242,0,0,0,0,0,62,1124
*data,820,242,0,0,0,0,0,62,1124
*data,820,234,0,0,0,0,0,312,1366
*data,820,160,0,0,0,0,0,312,1292
*data,820,0,0,0,0,0,79,312,1211
*data,820,0,0,0,0,0,249,312,1381
*data,820,0,0,0,0,0,240,312,1372
*data,820,0,0,0,0,0,240,312,1372
*data,820,80,0,0,0,0,232,312,1444
*data,1020,251,0,0,0,0,159,412,1841
*data,1020,242,0,0,0,0,0,412,1674
*data,1020,242,0,0,0,0,0,1912,3174
*data,1420,314,0,0,0,0,0,1912,3646
*data,1420,411,0,0,0,0,0,1912,3743
*data,1420,242,0,0,0,0,0,2012,3674
*data,1420,242,0,0,0,0,0,2012,3674
*data,200,234,0,0,0,0,0,2012,2446
*data,440,160,0,0,0,0,0,2012,2612
*data,840,0,0,0,0,0,79,2012,2931
*data,840,0,0,0,0,0,249,2012,3101
*data,840,0,0,0,0,0,240,2012,3092
*data,600,0,0,0,0,0,240,2012,2852
*data,600,80,0,0,0,0,232,2012,2924
*data,1000,251,0,0,0,0,159,2042,3451
